ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,dividend_yield,payout_ratio,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,earnings_surprise_pct,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,volatility,bb_position,sentiment_raw,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_sentiment,score_total,company_type,rank,data_quality,sector_signal,sector_adjustment,piotroski_f,piotroski_label,piotroski_boost,insider_signal,earnings_signal,analyst_signal,extra_composite,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_sector_pct,score_global_pct,score_total_sector,sector_rank,sector_return_3m,relative_strength,rs_label,prev_score,prev_rank,prev_price,prev_rsi,prev_ma200,prev_trend_capped,prev_short,score_delta,rank_delta,is_new,short_delta,price_change_1w,delta_flag,predicted_return,ml_rank,score_fcf_yield
AZN.ST,AstraZeneca PLC,Healthcare,Drug Manufacturers - General,United Kingdom,SEK,2670560398926.0,27.931873,17.04613,1.5069,56.353703,44.186047,44.57,134.73,0.23482999,0.08469,0.17188999,0.28166,0.81504995,0.125,0.053,0.056,71.815,0.909,0.701,6538874880.0,7674999808.0,34029000704.0,1.72,0.477,0.223,1925.5,1287.2230826625332,1706.5,1838.6978,2.33333,3.0,,,0.00044,0.67697,,257966.0,283724.0,0.91,-7.58,-5.9,,,-10.33,32.5,-4.53,,False,0.2194,0.3639958236582719,0.5,20.05030181086519,80.27453035555916,33.54430379746835,59.947368994817104,62.71773514304426,17.088607594936708,63.29113924050633,62.65822784810126,48.62102080471777,standard,95,0.875,NEDTREND,-10,6,NEUTRAL,0,0.5,0.851,0.836,0.741,VARNING,False,5,0.7142857142857143,HÖG,EJ AKTUELL,81.25,22.78481012658228,52.017405063291136,71,-0.064416382311042,0.062,🟢 STARK,44.50897657935808,124,1722.0,33.9622641509434,0.036394855150323,False,,0.0,1,False,,0.0,,1.3412967,50.3,26.53061224489796
AXFO.ST,Axfood AB (publ),Consumer Defensive,Grocery Stores,Sweden,SEK,58428419561.68161,24.334534,21.648,4.89,9.545648,0.65132505,0.83,14.371,0.39468,0.06348,0.02688,0.03746,0.14767,0.026,0.159,0.16,249.581,0.596,0.18,3957036032.0,384000000.0,16088000512.0,3.33,0.78690004,0.624,334.2624263763428,253.7041939119339,273.20001220703125,308.0,2.66667,5.0,,,0.51752996,0.25498,,337071.0,297724.0,0.87,-14.14,-18.03,,,-18.03,24.7,-11.12,,False,0.2616,0.2056269874188195,0.5,69.65459423205903,42.608239941949535,10.759493670886075,60.746372906907204,40.77629050354612,46.20253164556962,63.29113924050633,62.65822784810126,48.23760373369439,standard,96,0.875,NEUTRAL,0,5,NEUTRAL,0,0.5,0.478,0.583,0.516,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.0,30.37974683544304,15.18987341772152,135,-0.0310846277215163,-0.132,🔴 SVAG,46.83630450120471,112,270.6000061035156,10.493815241373952,-0.0758874923044001,True,,0.0,1,False,,0.0,,1.3412967,50.3,76.87074829931973
FRES.L,Fresnillo plc,Basic Materials,Other Precious Metals & Mining,Mexico,GBp,34330931597456.28,26.669065,15.44128,1.56,8.021141,5.9888754,5.792,10.234,0.33900002,0.19896,0.30341998,0.54654,0.58273,0.307,14.901,14.901,16.769,4.346,3.846,1788570752.0,2756475904.0,850972992.0,2.51,0.25100002,0.745,54391.81200144534,12749.551521785655,3335.0,3857.8054,2.76923,13.0,,,0.74994004,0.14587,,1171728.0,1094295.0,1.75,-6.12,-13.54,,,-25.01,49.1,-3.45,,True,0.6228,0.7703674630284824,0.5,35.7813547954393,86.76449246150125,8.227848101265822,97.5783819645171,63.81636433344368,13.924050632911392,63.29113924050633,62.65822784810126,48.17318767215559,commodity,97,0.875,NEUTRAL,0,8,STARK,8,0.5,0.5,0.558,0.517,UPPTREND,False,6,0.8571428571428571,HÖG,OK,91.66666666666666,89.24050632911393,90.45358649789029,8,-0.0151844316169815,-0.006,⚪ NORMAL,76.09671773338955,7,46588.72340583801,59.67327298271725,0.2839494230374086,False,,-5.0,-11,False,,0.0,,1.3412967,50.3,19.727891156462583
AZN.L,AstraZeneca PLC,Healthcare,Drug Manufacturers - General,United Kingdom,GBp,270562142758864.1,28.276674,16.154552,1.5071,6.1638403,3.5553014,3.965,11.986,0.23482999,0.08469,0.17188999,0.28166,0.81504995,0.125,0.053,0.056,71.815,0.909,0.701,6538874880.0,7674999808.0,34029000704.0,1.72,0.477,0.223,193207.77797317505,131086.0974384807,13632.0,16405.78,1.58333,21.0,,,0.00044,0.67697,,2627636.0,2242206.0,0.83,-8.28,-9.82,,,-12.29,42.8,-4.8,,True,0.2363,0.4813584014954259,0.5,28.115358819584166,80.27453035555916,26.58227848101266,59.947368994817104,60.66077311772781,1.2658227848101267,63.29113924050633,62.65822784810126,48.165902966889114,standard,98,0.875,NEDTREND,-10,6,NEUTRAL,0,0.5,0.86,0.836,0.745,VARNING,False,3,0.4285714285714285,LÅG,EJ AKTUELL,93.75,33.54430379746836,63.64715189873418,51,-0.064416382311042,0.036,⚪ NORMAL,48.22259944249328,106,174460.76487097424,41.691646946337016,0.0461819044312066,False,,7.105427357601002e-15,0,False,,0.0,,1.3412967,50.3,13.60544217687075
IVSO.ST,Invisio AB (publ),Technology,Communication Equipment,Sweden,SEK,11775806670.0,53.34728,37.2807,,10.03305,,6.852,35.172,0.19803,0.12737,0.12555,0.32778,0.58367,0.151,0.085,0.055,6.313,3.561,2.53,195237504.0,400300000.0,74100000.0,1.13,0.4802,0.868,398.4343059809521,228.8772699265253,256.0,346.0,1.5,7.0,,,0.02665,0.92525,,105864.0,139791.0,0.53,-10.84,-19.59,,,-20.69,32.6,-5.86,,False,0.5919,0.261067443662053,0.5,30.258215962441312,75.91631057002338,6.80379746835443,62.55537715123427,61.893332056573875,69.62025316455697,63.29113924050633,62.65822784810126,48.160418278460476,standard,99,0.875,STARK UPPTREND,10,7,STARK,8,0.5,0.331,0.875,0.545,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,54.54545454545454,78.48101265822784,66.5132336018412,48,0.288522948954008,-0.293,🔴 SVAG,66.3977456671615,34,255.0,32.608581597095764,-0.1128566854748331,True,,0.0,-1,False,,0.0,,1.3412967,50.3,38.095238095238095
GRNG.ST,Gränges AB (publ),Basic Materials,Aluminum,Sweden,SEK,19232344058.571808,17.758112,14.730832,,1.8801728,0.6549188,0.84,10.212,0.10537,0.046880003,0.036849998,0.05572,0.26841,0.139,0.269,0.269,50.273,1.307,0.611,-16625000.0,586000000.0,5438000128.0,1.88,0.3147,0.889,182.5477104539138,111.9322047530693,177.1999969482422,193.0,1.8,4.0,,,0.05432,0.7065,,141919.0,101015.0,0.99,8.95,12.66,,,-2.72,65.3,11.83,,True,0.2969,0.8152322107604221,0.5,29.32595573440644,34.941546400064496,75.31645569620252,75.37903564071895,53.30112811341335,60.12658227848101,63.29113924050633,62.65822784810126,47.998112096841865,commodity,100,0.875,NEUTRAL,0,4,NEUTRAL,0,0.5,0.578,0.8,0.621,UPPTREND,False,5,0.7142857142857143,HÖG,VÄNTA,66.66666666666666,67.08860759493672,66.87763713080169,47,-0.0151844316169815,0.134,🟢 STARK,64.81116018688661,42,180.6000061035156,72.6526896431136,0.2751015637311416,False,,-5.0,-11,False,,2.220446049250313e-16,,1.3412967,50.3,10.204081632653061
SINCH.ST,Sinch AB (publ),Communication Services,Telecom Services,Sweden,SEK,26479290767.28779,80.347824,49.28,,1.2542418,0.9814778,1.257,12.447,0.01509,0.019609999,0.01364,0.020450002,0.20082001,-0.077,,,36.472,0.71,0.64,2050875008.0,416000000.0,8152999936.0,,0.0,2.441,40.060001373291016,18.864999771118164,36.959999084472656,36.57143,2.25,7.0,,,0.27844,0.5586,,5234156.0,5722732.0,0.2764621157962683,0.501828450541622,0.4684147386746724,0.3454677833393544,,-0.0773839785957972,73.47525703661253,0.3934864716569657,0.292253444232774,True,0.5712013903046652,0.8177289575085154,0.5,73.19584171696846,17.14020801419012,81.94604270553639,19.303797468354432,23.15023898756311,52.53164556962025,8.544303797468354,62.65822784810126,47.85124574021513,standard,101,0.875,UPPTREND,5,5,NEUTRAL,0,0.5,0.332,0.688,0.489,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.0,41.77215189873418,20.88607594936709,127,0.0269555525716669,0.441,🟢 STARK,49.78192941551796,94,36.959999084472656,73.47525703661253,0.292253444232774,False,,0.0,1,False,,0.0,,1.3412967,50.3,78.91156462585033
FABG.ST,Fabege AB (publ),Real Estate,Real Estate Services,Sweden,SEK,24647114991.593445,,17.567265,5.07,0.6555059,6.431919,15.805,24.392,-0.0019,0.018509999,-0.01879,0.58773,0.67302,0.24,,,95.585,0.064,0.002,1508125056.0,22000000.0,35939999744.0,2.81,1.5934,1.358,88.0548237815422,72.00062712906032,77.25,83.78,3.45455,10.0,,,0.39844,0.31535998,,564949.0,440912.0,1.16,-1.54,-6.9,,,-8.76,49.0,-0.81,,True,0.2164,0.4792208994084857,0.5,41.629778672032195,41.68749496089656,33.22784810126582,91.77215189873418,34.670073840476185,55.06329113924051,21.518987341772153,62.65822784810126,47.78893616037536,standard,102,0.75,UPPTREND,5,7,STARK,8,0.5,0.0,0.386,0.266,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,40.0,73.41772151898735,56.70886075949368,64,0.0060340667818419,-0.076,🔴 SVAG,64.5104754826134,46,78.3499984741211,52.15054689659869,-0.0206301504687816,True,,0.0,3,False,,0.0,,1.3412967,50.3,51.02040816326531
ALIV-SDB.ST,"Autoliv, Inc.",Consumer Cyclical,Auto Parts,Sweden,SEK,83322895194.0,12.886418,133.61345,0.85,31.6337,7.5817013,7.756,55.714,0.28372,0.08375,0.06451,0.08936,0.19308001,0.068,-0.122,-0.156,85.174,1.075,0.745,430375008.0,342000000.0,2252000000.0,2.89,0.3541,1.324,1240.1114501953125,920.5,1113.0,1260.1803,,7.0,,,0.0,0.15544,,81672.0,49769.0,0.1707244545430158,0.1107784431137723,-0.0072065401551414,-0.0306225263065901,,-0.1025000214096023,61.93181818181818,0.0809786031254906,0.0051169167983546,True,0.2997995327760752,0.7225068908750998,0.5,24.59758551307847,51.73587035394663,73.35379107531007,38.66211553955281,35.27084857063157,39.24050632911392,63.29113924050633,62.65822784810126,47.520464324933315,standard,103,0.875,UPPTREND,5,3,SVAG,-8,0.5,0.942,0.5,0.677,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,26.08695652173913,11.39240506329114,18.73968079251513,131,0.0247189178438278,-0.032,⚪ NORMAL,39.26023281192112,142,1113.0,61.93181818181818,0.0051169167983546,False,,-7.105427357601002e-15,1,False,,0.0,,1.3412967,50.3,30.612244897959183
ANTO.L,Antofagasta plc,Basic Materials,Copper,United Kingdom,GBp,52669616582452.62,42.43,32.752644,0.92,5.487261,4.8524876,5.707,9.978,0.15127,0.08524,0.15416001,0.43218,0.49925,0.318,0.417,0.417,53.078,2.901,2.595,32187500.0,4909899776.0,7659400192.0,1.11,0.2982,1.349,54615.96241227748,21790.855983392183,3810.0,3519.0845,2.95238,21.0,,,0.65474,0.22760999,,1441767.0,1163571.0,1.31,1.06,2.68,,,-14.47,53.5,3.93,,True,0.5674,0.9956706948816232,0.5,30.489604292421195,71.57461904377973,44.62025316455696,84.7969928402937,42.130185380754256,10.126582278481013,63.29113924050633,62.65822784810126,47.13734210048894,commodity,104,0.875,NEUTRAL,0,8,STARK,8,0.5,0.5,0.512,0.504,UPPTREND,False,5,0.7142857142857143,HÖG,OK,75.0,82.27848101265823,78.63924050632912,28,-0.0151844316169815,0.155,🟢 STARK,72.5395236536417,13,53425.22584629059,65.6123546161516,0.3879883645352655,False,,-5.0,-16,False,,0.0,📤 LÄMNAT TOPP20 · ⬇ -16,1.3412967,50.3,11.564625850340136
GSK.L,GSK plc,Healthcare,Drug Manufacturers - General,United Kingdom,GBp,94967000345879.48,13.228873,9.596179,0.5032,4.229903,2.3008611,2.778,7.964,0.40905997,0.10019,0.17782,0.36283,0.72867996,0.015,0.084,0.07,109.7,0.792,0.507,3019249920.0,3443000064.0,19111999488.0,3.61,0.4645,0.298,27740.080583446503,16623.751459801642,1862.5,2029.9999,2.81818,20.0,,,0.01743,0.46366,,9081023.0,8467597.0,1.37,-12.26,-13.96,,,-17.87,26.5,-7.92,,False,0.2533,0.3008102090851439,0.5,36.78068410462777,84.41102958961542,13.291139240506329,53.760143609422244,52.67766242186867,5.063291139240507,63.29113924050633,62.65822784810126,47.09149348343056,standard,105,0.875,NEDTREND,-10,5,NEUTRAL,0,0.85,0.975,0.406,0.767,VARNING,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,87.5,39.87341772151899,63.686708860759495,50,-0.064416382311042,-0.027,⚪ NORMAL,49.10454853774012,97,23652.907554149628,24.43818329146815,0.0481269583748364,False,,0.0,1,False,,0.0,,1.3412967,50.3,16.3265306122449
LATO-B.ST,Investment AB Latour (publ),Industrials,Conglomerates,Sweden,SEK,114559297515.64484,27.61769,,,2.9038985,4.4210606,5.026,31.389,0.10306,0.03609,0.16063,0.12309,0.39751998,-0.022,-0.528,-0.526,45.64,1.644,1.067,2542125056.0,2811000064.0,19608000512.0,2.63,0.65620005,1.299,264.7899862574033,179.92263443579347,193.6000061035156,241.66667,3.0,3.0,,,0.77252996,0.097040005,,394099.0,368635.0,1.040768853521277,-0.089921450505584,-0.1317046797983202,-0.1193830238983429,,-0.2688545029972683,12.334948688426865,-0.0540112692204789,-0.1250604267820487,False,0.2511220961708241,0.1714978981466134,0.5,34.436619718309856,48.909134886720956,66.35980053701573,17.483294710787735,54.05523665049927,34.810126582278485,63.29113924050633,62.65822784810126,46.633150401197476,standard,106,0.875,UPPTREND,5,5,NEUTRAL,0,0.5,0.5,0.5,0.5,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,13.953488372093023,12.658227848101266,13.305858110097144,138,-0.0004549946411839,-0.131,🔴 SVAG,39.97931063668506,140,193.6000061035156,12.334948688426865,-0.1250604267820487,True,,0.0,1,False,,2.220446049250313e-16,,1.3412967,50.3,42.857142857142854
SKF-B.ST,AB SKF (publ),Industrials,Tools & Accessories,Sweden,SEK,99870548280.23051,28.42233,13.0546255,0.6042,1.8729707,1.1922851,1.296,11.964,0.068280004,0.03838,0.041989997,0.12083,0.27211002,-0.087,-0.095,-0.094,26.201,2.089,0.915,4795250176.0,8386999808.0,15504000000.0,3.31,0.0,0.846,261.36629937548986,195.09057788165688,226.89999389648438,254.38889,2.66667,18.0,,,0.01064,0.6827,,1269185.0,1176035.0,1.23,-2.92,-10.18,,,-12.23,43.2,-0.54,,True,0.296,0.4980414020541928,0.5,69.75519785378941,33.63863581391599,25.632911392405063,22.688902662879162,68.43306317949398,36.708860759493675,63.29113924050633,62.65822784810126,46.38937784211033,standard,107,0.875,UPPTREND,5,5,NEUTRAL,0,0.5,0.946,0.583,0.703,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,53.48837209302325,48.734177215189874,51.111274654106566,77,-0.0004549946411839,-0.058,🔴 SVAG,52.65025243082947,84,234.1999969482422,54.59056310942815,-0.0090397924405319,True,,0.0,2,False,,0.0,,1.3412967,50.3,72.78911564625851
BMAX.ST,Byggmax Group AB (publ),Consumer Cyclical,Home Improvement Retail,Sweden,SEK,2705545916.2047195,13.984849,13.77612,,1.1170819,0.44345942,0.803,10.341,0.08312,0.02999,0.03196,-0.14318,0.36289,-0.053,,,91.495,0.776,0.118,696249984.0,20000000.0,2216000000.0,3.58,0.22729999,0.789,62.58404443801231,44.18549000476392,46.5,55.0,,2.0,,,0.23881,0.41356,,175805.0,225009.0,0.87,-13.25,-20.29,,,-25.59,33.8,-10.01,,True,0.2714,0.3210520732150788,0.5,87.05231388329979,27.241393211319842,3.6392405063291138,26.265822784810126,45.96464578591258,91.77215189873418,63.29113924050633,62.65822784810126,46.280385548032356,standard,108,0.875,UPPTREND,5,5,NEUTRAL,0,0.5,0.242,0.5,0.397,NEDTREND,True,3,0.4285714285714285,LÅG,EJ AKTUELL,39.130434782608695,31.0126582278481,35.0715465052284,107,0.0247189178438278,-0.238,🔴 SVAG,46.935566621081215,111,46.150001525878906,30.656357100185502,-0.133851470760363,True,,0.0,1,False,,0.0,,1.3412967,50.3,93.87755102040816
