ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_fundamentals_neutralized,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,predicted_return,ml_rank,data_quality
EQNR.OL,Equinor ASA,Energy,Oil & Gas Integrated,Norway,NOK,861034936204.8239,0.0,-2.2414282500000002,0.9203,0.3345839500000001,8.258535,8.564,14.713999999999997,0.0075500050000000055,0.06971000150000001,-0.014415000000000004,0.16850749250000002,-0.04525998000000003,-0.1015,0.006999999999999951,0.182,32.21574999999999,-0.09949999999999981,0.89,17232532352.0,20096000000.0,31857000448.0,892920004608.0,4.1,0.6733,14.48,3.77,0.39,1786579200.0,-0.723,417.96747634544374,220.8247623885661,345.6000061035156,353.86526,3.28,24.0,,,0.67,0.20836,False,False,,0.5,5162720.0,3571560.0,0.59,-4.75,26.93,,,-15.76,0.4597,54.3,-3.44,,False,0.36379478069447135,,0.655,Nordic,True,True,60.78091599111891,57.07918387805089,47.00787401574804,40.16755294594569,56.9615563349945,18.84498480243161,67.67304860088366,72.14953271028037,50.0,,50.0,52.60612138468163,standard,199,114792798,False,5,NEUTRAL,0,VARNING,False,3,0.42857142857142855,LÅG,VÄNTA,-0.007945725694298744,10.8,0.875
DLR,"Digital Realty Trust, Inc.",Real Estate,REIT - Specialty,United States,USD,65010122950.0,18.032505250000007,40.5416965,12.4745,0.5788588200000002,10.480492,13.424,10.049,-0.01142,-0.015574999000000003,-0.04019499799999998,-0.20788001,0.10136995999999998,0.11000000000000001,0.4405,0.63,-15.646500000000007,0.6170000000000001,1.119,2445464320.0,2464262912.0,19452149760.0,84757962752.0,2.64,1.2944,4.88,3.4,1.22,1781481600.0,1.08,208.13999938964844,145.2410803765462,185.0,218.72414,1.71875,29.0,0.0,0.0,0.00013,1.00731,False,False,,0.5,2019012.0,1885780.0,0.14,-5.78,3.11,,,-8.28,0.2262,36.9,-2.01,,False,-0.001269362877166576,,1.0,US,True,True,70.89957143594773,29.329620523977574,38.38582677165354,81.69421641955178,61.193943682839716,54.40729483282675,29.528718703976438,81.86915887850468,50.0,99.0,50.0,52.590278070140364,standard,200,348869300,False,4,NEUTRAL,0,VARNING,False,4,0.5714285714285714,MEDEL,VÄNTA,0.012987575493752956,43.3,0.875
BIOG-B.ST,BioGaia AB (publ),Healthcare,Drug Manufacturers - Specialty & Generic,Sweden,SEK,12233348461.810486,14.827411499999993,13.997263,,6.143147,8.135146,7.643,10.732,0.08373500500000003,0.09224499,0.13134000299999998,0.1076125125,0.30335999999999996,-0.061,-0.12,-0.01,,2.7577499999999997,3.271,-504327424.0,871782016.0,0.0,11803819008.0,1.31,0.5945,1.64,1.26,4.0,1778198400.0,,136.3000030517578,90.34547824468368,124.19999694824219,165.0,,1.0,,,0.16058001,0.59657,False,False,,0.5,201835.0,217167.0,0.48,6.44,17.34,,,-8.6,0.3263,38.7,2.84,,False,0.3205025632099505,,0.548,Nordic,True,True,26.404812309598803,79.51864276141387,48.89763779527559,28.943115776324532,69.81519134412896,84.49848024316108,67.67304860088366,19.252336448598133,50.0,,50.0,52.51827320625095,standard,201,2562353,False,3,SVAG,-8,UPPTREND,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,0.00010091910371556878,14.0,0.625
MS,Morgan Stanley,Financial Services,Capital Markets,United States,USD,332822860570.88574,1.6650970000000012,4.548473500000005,2.5369,0.41215415000000055,4.548376,3.552,,0.02714250500000001,-0.006559999999999996,-0.003385009999999966,0.03730999499999996,0.42182,0.10200000000000001,0.186,0.29,435.013,0.2230000000000001,1.53,,663304994816.0,579511975936.0,259877863424.0,1.9,0.35549998,4.0,2.98,1.0,1777507200.0,1.207,212.11000061035156,123.38197852253509,211.00999450683594,203.2857,,21.0,0.0,0.0,0.24326,0.62757,False,False,,0.5,6245050.0,6004120.0,0.34,14.92,29.62,,,0.0,0.295,84.8,16.37,,True,1.063203919025561,,1.0,US,True,True,,54.16495831930395,91.41732283464566,75.31621966823353,36.43919133442141,26.595744680851062,67.67304860088366,,50.0,99.0,50.0,52.45277056250932,holding,202,1266929328,False,3,SVAG,-8,UPPTREND,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,0.00990824680775404,31.6,0.875
JNJ,Johnson & Johnson,Healthcare,Drug Manufacturers - General,United States,USD,538037051964.9722,-1.2757299999999994,2.1644520000000007,2.905,3.1132932,5.583498,5.925,3.096,0.14027500500000004,0.023294999999999993,0.09540999700000001,0.07937749749999999,0.22829007,0.021000000000000005,-0.636,-0.524,8.745500000000002,-1.0037500000000001,0.689,11694937856.0,22051000320.0,54987001856.0,570973093888.0,2.4,0.6025,5.36,2.77,1.34,1779753600.0,0.263,250.27068397455253,145.40684780124104,223.50999450683594,252.86957,2.0,23.0,2.96,0.0107,0.0005,0.76831,False,False,,0.5,7681884.0,7946060.0,0.18,0.22,-8.4,,,-9.6,0.1737,50.7,-3.21,,True,0.3181006860428216,,0.682,US,True,True,74.36329839417566,72.42435156737346,21.968503937007874,27.837055532399845,68.05428447831643,21.732522796352583,67.67304860088366,73.08411214953271,50.0,90.39735099337747,50.0,52.43813957387589,standard,203,1776023827,False,4,NEUTRAL,0,VARNING,False,4,0.5714285714285714,MEDEL,VÄNTA,0.015050850808620453,51.5,0.875
NFLX,"Netflix, Inc.",Communication Services,Entertainment,United States,USD,361497047203.63135,4.895468000000001,7.437596500000003,1.6863,8.05952,7.7094717,7.808,14.118999999999998,0.31424248500000007,0.09808501100000001,0.16322000000000003,0.13760501499999994,0.038229999999999986,0.101,0.7635,0.828,-23.58750000000001,0.28900000000000003,1.178,25177239296.0,12288449536.0,16742200320.0,366122139648.0,,0.0,,,,,1.548,134.11500549316406,75.01000213623047,85.8499984741211,114.555,1.68,44.0,2.3,0.0234,0.00567,0.85007006,False,False,,0.5,38761134.0,30414690.0,0.47,-7.58,-14.73,,,-23.07,0.3668,34.5,-9.32,,True,0.14705296849362695,,0.453,US,True,True,77.59838901223732,80.35250432973992,6.2204724409448815,64.55130092544347,37.457328895476074,25.379939209726444,12.076583210603829,95.70093457943926,50.0,65.56291390728477,50.0,52.431275199099986,standard,204,2611101090,False,6,NEUTRAL,0,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,0.03130948171019554,74.8,0.875
SWED-A.ST,Swedbank AB (publ),Financial Services,Banks - Regional,Sweden,SEK,378916598755.22003,-1.3626775000000002,1.9123125000000005,6.6038,-0.40000214999999995,5.555392,17.386,,0.02193250500000002,-0.0088600005,0.25626496600000004,0.21529498999999996,-0.42635,-0.093,-0.238,-0.104,,,,,316877996032.0,1122453028864.0,1185864089600.0,6.04,0.72470003,20.45,5.9,29.8,1774396800.0,0.542,349.79998779296875,220.63634575882423,337.20001220703125,340.4375,2.9375,16.0,,,0.17117001,0.53036,False,False,,0.5,2444517.0,1742933.0,0.54,4.49,7.25,,,-3.68,0.186,63.7,3.13,,True,0.6200058932447501,,0.981,Nordic,True,True,,51.48874493087519,49.84251968503937,34.24159961896961,84.49731834955338,24.316109422492403,67.67304860088366,,50.0,,50.0,52.38848918935398,standard,205,55833118,False,1,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,0.0009450254146941006,14.9,0.75
GAW.L,Games Workshop Group PLC,Consumer Cyclical,Leisure,United Kingdom,GBp,8211670968668.166,11.772780999999998,20.296799500000006,,18.0663849,10.088653,9.788,11.77,0.53193996,0.35281,0.2511349975,0.2704825075,0.32242000000000004,0.040999999999999995,-0.008000000000000007,0.108,-79.37950000000001,2.691,3.059,-504931264.0,171100000.0,49800000.0,6362961408.0,1.75,0.8969,3.45,2.92,1.1,1776297600.0,0.951,274731.11572265625,177349.80218100137,248504.90013885498,20283.332,1.66667,3.0,,,0.00537,0.72422,False,False,,0.5,97000.0,95867.0,0.05,-1.05,12.4,,,-3.78,0.2421,55.5,3.78,,False,0.5858626397748066,,0.5,UK,True,True,19.915010068673517,92.768551159661,53.77952755905512,44.17714600556305,69.60272872154576,9.72644376899696,67.67304860088366,11.401869158878505,50.0,,50.0,52.36167259029307,standard,206,23823419262,False,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.0071707493625581264,24.0,0.875
ENVA,"Enova International, Inc.",Financial Services,Credit Services,United States,USD,4089335005.2456055,-4.077092999999998,-3.6543144999999964,,0.14500285000000046,2.5878413,5.596,,0.11460250500000002,0.033690002000000004,-0.044265009999999966,-0.10280002500000004,0.37615,0.197,0.15299999999999997,0.249,279.772,20.976,21.561,,110445000.0,4864254976.0,8843145216.0,,0.0,,,,,1.326,176.67999267578125,90.87000274658203,164.3300018310547,202.0,1.28571,7.0,7.62,0.09770001,0.04611,0.96719,False,False,,0.3,224414.0,173050.0,0.17,0.77,13.96,,,-5.56,0.3959,47.8,5.05,,False,0.47302905564064796,,0.942,US,True,True,,56.62934605927016,51.45669291338582,73.6611468071769,41.42424589297972,94.52887537993921,12.076583210603829,,50.0,19.867549668874172,30.0,52.336677359739,standard,207,28437307,False,5,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.012775850482285023,41.9,0.875
ELISA.HE,Elisa Oyj,Communication Services,Telecom Services,Finland,EUR,6535213611.70546,0.35708649999999764,1.5271355,5.07,2.0050817999999992,2.9049265,3.54,-1.0740000000000016,0.07998250499999998,0.030224991000000007,0.06996999599999999,0.07147999,0.019089999999999996,-0.074,-0.0835,0.016,55.25750000000001,0.22750000000000015,1.392,-505780160.0,134200000.0,1561900032.0,7962990592.0,5.87,0.8271,2.4,4.39,0.6,1784246400.0,0.426,52.80203628540039,33.988129007437756,40.70000076293945,42.38333,2.68421,18.0,,,0.11344,0.52202,False,False,,0.5,325991.0,164772.0,0.1486699125662968,-1.55,-4.95,7.75,,-0.22919637903826662,0.338649041581013,46.63463301911015,-0.016758962532440025,0.0018307462050297652,False,0.18431477255099557,,0.136,Nordic,True,True,,64.0592764863057,56.342795711421694,21.01162683529193,58.24517673773839,91.64133738601824,67.67304860088366,14.018691588785046,50.0,,50.0,52.322840833895,standard,208,7242718,False,3,SVAG,-8,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.03319324180483818,3.2,0.875
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software - Infrastructure,United States,USD,199090826280.58063,,104.023013,6.4509,38.183706199999996,41.37378,40.317,-4176.563,-0.1896300025,-0.07905000100000001,-0.142719998,-0.13211499450000003,0.29602997,0.099,,,-31.736000000000004,0.06000000000000005,1.592,788177536.0,5230125056.0,820076992.0,194003501056.0,,0.0,,,,,1.06,785.6599731445312,342.7200012207031,782.1699829101562,564.2384,1.69231,50.0,2.63,0.03,0.015420001,0.74727,False,False,,0.5,3599985.0,3608700.0,0.47,59.17,83.2,,,-4.51,0.5145,80.3,50.47,,True,1.0273955286904672,,0.917,US,True,True,,24.815011509271848,65.43307086614173,77.39916761432487,35.074067267501285,32.066869300911854,12.076583210603829,49.7196261682243,50.0,58.443708609271525,50.0,52.2485702407139,standard,209,2822616817,False,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.06645526736974716,84.2,0.75
7011.T,"Mitsubishi Heavy Industries, Ltd.",Industrials,Specialty Industrial Machinery,Japan,JPY,11814496039440.0,8.786727999999997,14.012726,1.3512,1.1466579000000001,2.3751702,2.392,4.536,0.014449995000000021,-0.003700000499999998,0.012179999999999996,0.043919984999999995,-0.07612997000000002,0.052000000000000005,0.5790000000000001,0.652,-10.703500000000002,-0.47150000000000003,0.813,557299109888.0,1334873948160.0,876239978496.0,11898921680896.0,0.83,0.23889999,30.0,1.74,15.0,1790640000.0,0.398,5193.207704974735,3152.1608119419643,3516.0,5366.828,1.66667,16.0,,,0.01845,0.44497,False,False,,0.5,25275611.0,25190270.0,1.2650485692219424,-26.7,-28.06,-14.42,,-0.3229617993842391,0.42815522200497663,8.79629629629629,-0.20368133006811728,-0.17596548818772118,False,0.0231903354059874,,0.838,Japan,True,True,84.03655702999947,44.20240818754578,30.835924107272564,72.78862836662385,43.46452928366856,7.598784194528875,67.67304860088366,91.4018691588785,50.0,,50.0,52.238930680894775,standard,210,575698431,False,4,NEUTRAL,0,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,0.4803810119628906,99.2,0.875
TEAM,Atlassian Corporation,Technology,Software - Application,Australia,USD,18509590220.584946,,-4.04288,0.8865,12.7828202,4.7533946,4.771,-589.5580000000001,-0.34114999250000005,-0.08245,-0.143969996,-0.16187499500000002,0.39605999999999997,0.183,,,91.33599999999998,-1.011,0.615,620753280.0,1136342016.0,1243017984.0,29531060224.0,,0.0,,,,,0.899,222.58999633789062,56.0099983215332,115.94999694824219,143.18323,1.57576,31.0,2.07,0.1249,0.00956,1.0867801,False,False,,0.5,7563052.0,6629430.0,1.6145962744790732,69.05,57.11,-21.67,,-0.47908711597159737,0.6365170861190755,74.89136762870712,0.5069537758422533,-0.07069996176703164,True,1.265182932033811,,1.0,US,True,True,,25.385685382125523,54.49496857173296,90.01457607054306,24.750721476447794,77.96352583586626,12.076583210603829,73.64485981308411,50.0,14.23841059602649,50.0,52.236044219895795,standard,211,768682388,False,4,NEUTRAL,0,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,0.01258248370140791,41.2,0.75
7564.T,"Workman Co.,Ltd.",Consumer Cyclical,Apparel Retail,Japan,JPY,659434074240.0,10.132290000000001,17.144918500000003,,2.5603900000000004,4.0996323,3.539,5.525999999999999,0.037985010000000013,0.055969994999999995,0.09577499749999999,0.0805024975,0.08536001999999998,0.178,0.06699999999999999,0.183,-41.360499999999995,3.5334999999999996,3.892,-28178000128.0,83742998528.0,1692999936.0,569222758400.0,1.12,0.3523,89.0,1.34,89.0,1806364800.0,0.812,8320.0,5225.007899187613,8080.0,7292.222,2.77778,9.0,,,0.76319003,0.058569998,False,False,,0.5,315543.0,264740.0,1.82,,,,,,0.412,75.5,,,True,0.9497252032431146,,0.695,Japan,True,True,30.814633138844428,67.12003113888689,,61.93256123507847,60.47278130321943,20.364741641337385,67.67304860088366,17.38317757009346,50.0,,50.0,52.21835884055007,standard,212,13904145,False,5,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,VÄNTA,0.392219603061676,96.2,0.875
CFR.SW,Compagnie Financière Richemont SA,Consumer Cyclical,Luxury Goods,Switzerland,CHF,89341954385.25,8.969601999999998,8.739177999999997,2.3264,2.2798899999999995,4.3859506,4.201,5.034999999999999,0.012465004999999973,0.019580003999999998,0.11342499349999999,0.11245250750000002,0.26826999999999995,-0.026000000000000002,-0.387,-0.271,-17.081999999999994,1.8834999999999997,2.027,2031023552.0,17234999296.0,13514999808.0,94186987520.0,1.38,0.5459,2.3,1.81,3.3,1789516800.0,1.071,180.0,125.46450898117243,167.25,180.84616,1.84615,26.0,,,0.0058399998,0.51904,False,False,,0.5,955195.0,1128133.0,0.21,12.49,6.23,,,-5.33,0.3238,75.1,10.74,,True,0.8800454859459316,,0.5,Europe,True,True,71.17044457066143,67.40521942171677,45.51181102362205,19.772713428361357,57.06161870502037,46.504559270516715,67.67304860088366,74.20560747663552,50.0,,50.0,52.197829888355244,standard,213,211321874,False,5,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,0.010283167473971844,32.4,0.875
AME,"AMETEK, Inc.",Industrials,Specialty Industrial Machinery,United States,USD,51194782666.61441,3.3215049999999984,5.717400000000001,2.8927,0.2480387000000004,6.7383,6.998,5.132,-0.006615015000000002,0.025159999500000006,0.09647000000000001,0.12672498999999998,-0.08524999999999999,0.052000000000000005,0.073,0.135,-52.377,-0.24750000000000005,0.608,568919040.0,481249984.0,2455633920.0,53169168384.0,0.61,0.1918,1.36,0.62,0.34,1781481600.0,1.033,243.17999267578125,173.59871357172142,223.36000061035156,259.1579,1.7,19.0,2.9,0.0186,0.00386,0.92282,False,False,,0.446,1325582.0,1192370.0,0.99,-3.09,-4.9,,,-7.47,0.2342,35.8,-1.5,,False,0.22020867341470807,,0.895,US,True,True,61.239582795476835,56.54837454287615,28.503937007874015,60.5511254445133,49.19755529759667,59.57446808510638,67.67304860088366,60.373831775700936,50.0,76.15894039735099,44.6,52.195882228347855,standard,214,266327764,False,5,NEUTRAL,0,VARNING,False,4,0.5714285714285714,MEDEL,VÄNTA,0.013614628463983536,46.4,0.875
UNP,Union Pacific Corporation,Industrials,Railroads,United States,USD,156443431625.5,-8.782475999999999,-0.3778669999999984,3.2173,4.024317700000001,6.333742,7.567,-1.9849999999999994,0.25397499500000004,0.03643998949999999,0.18741000000000002,0.26730498999999996,0.11319999999999997,-0.028999999999999998,-0.009999999999999995,0.046,87.38,-0.4694999999999999,0.656,3217937408.0,1035000000.0,31505000448.0,186913439744.0,2.09,0.45099998,5.52,2.21,1.38,1780012800.0,0.994,278.2543792190796,207.4463296671078,263.5,291.04544,1.82609,22.0,9.41,0.0542,0.00074,0.90756,False,False,,0.5,3027028.0,3661600.0,0.7,-0.54,-0.37,,,-5.2,0.2457,51.4,2.85,,False,0.34879941763269556,,0.694,US,True,True,,81.27679998980413,37.83464566929133,41.17076909394748,42.67374052874297,35.1063829787234,67.67304860088366,69.53271028037383,50.0,34.7682119205298,50.0,52.16761410581598,standard,215,964831600,False,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.015157652087509632,52.1,0.875
AZN.L,AstraZeneca PLC,Healthcare,Drug Manufacturers - General,United Kingdom,GBp,258870622505474.97,7.373116999999997,4.530334999999999,1.399,3.4128249,3.4209545,3.88,3.213000000000001,0.110294995,0.023475,0.06502998699999998,0.04405250250000002,0.41496995000000003,0.047,-0.054,0.056,-2.667000000000007,-0.92425,0.701,5867381376.0,7674999808.0,34029000704.0,234497654784.0,1.76,0.477,2.36,2.09,1.595,1771459200.0,0.223,193207.77797317505,131086.0974384807,166921.97343063354,16445.809,1.58333,21.0,,,0.00046,0.64995,False,False,,0.5,2371308.0,2056158.0,0.22,-1.57,-12.8,,,-14.43,0.2402,35.5,-6.06,,False,0.1164218602060642,,0.86,UK,True,True,77.61248515516083,71.46410537062827,12.440944881889763,52.20996173060168,58.118095913183176,0.60790273556231,67.67304860088366,78.31775700934578,50.0,,50.0,52.15916041760485,standard,216,343217951045,False,4,NEUTRAL,0,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,0.012496961280703545,40.7,0.875
PEP,"PepsiCo, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,United States,USD,193425057778.26422,-2.2481059999999964,-0.23390299999999709,1.5237,5.1827039500000005,2.0267315,2.467,0.0,0.25530502250000003,0.024234997499999994,0.0014900000000000121,0.04380998999999999,0.09177000000000002,0.045000000000000005,0.24500000000000002,0.269,146.85275,-0.17325000000000002,0.667,7929812736.0,10828000256.0,52728000512.0,235478056960.0,4.18,0.8932,5.92,3.03,1.423,1780617600.0,0.394,169.96153592478052,124.0317650732673,141.52000427246094,171.04762,2.56522,21.0,4.15,0.020299999,0.00183,0.80851996,False,False,,0.5,6454826.0,8515540.0,0.28,-8.51,-12.94,,,-16.3,0.2127,25.8,-7.45,,False,-0.03199457562948426,,0.862,US,True,True,,63.63068623614968,11.023622047244094,66.63039912527455,56.38216480305277,32.52279635258359,67.67304860088366,86.54205607476636,50.0,72.51655629139073,50.0,52.08698067246629,standard,217,1205119257,False,4,NEUTRAL,0,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,0.02137860096991062,64.3,0.875
DDOG,"Datadog, Inc.",Technology,Software - Application,United States,USD,91800847456.29932,674.81098,74.77079300000001,1.7357,18.1902272,26.89939,25.953,2732.1789999999996,-0.1089600005,-0.06551000010000001,-0.071999996,-0.13417499500000002,0.347,0.188,0.8300000000000001,1.134,-17.851000000000006,1.684,3.285,120289024.0,4758617088.0,1285052032.0,95301828608.0,,0.0,,,,,1.295,278.7049865722656,98.01000213623047,277.489990234375,225.33856,1.4375,47.0,2.42,0.0544,0.00699,0.91863,False,False,,0.5,5467358.0,6179780.0,0.62,80.26,123.46,,,-4.71,0.7446,80.7,66.48,,True,1.0564968694279764,,1.0,US,True,True,32.03647957866474,28.419603946292284,66.41732283464567,88.1283800615735,36.54178290493536,46.20060790273556,12.076583210603829,45.23364485981308,50.0,34.105960264900666,50.0,52.08033460458489,standard,218,1714827092,False,6,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.1881682425737381,90.9,0.875
ALV.DE,Allianz SE,Financial Services,Insurance - Diversified,Germany,EUR,142535775636.04065,0.0,1.2231260000000006,2.6603,0.7002629499999999,1.2341293,1.024,-0.6239999999999997,0.05953749999999999,0.006660000000000003,-0.10620501399999997,-0.14624501000000004,-0.13220001,0.026999999999999996,0.391,0.523,,173.257,87.927,,27517999104.0,0.0,118300426240.0,4.56,0.49740002,17.1,4.8,17.1,1778198400.0,0.668,393.1000061035156,318.54160415488644,375.79998779296875,403.8957,2.27778,18.0,,,4.0000003e-05,0.42254,False,False,,0.5,746589.0,713204.0,0.24,2.72,10.66,,,-3.84,0.2022,53.7,2.52,,False,0.37473383568098323,,0.95,Europe,True,True,,33.26513449937128,52.12598425196851,72.56260550764652,84.25007849324939,37.234042553191486,67.67304860088366,,50.0,,50.0,52.05588574725937,standard,219,289463819,False,3,SVAG,-8,UPPTREND,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,0.015820549800992012,54.0,0.75
ABX.TO,Barrick Mining Corporation,Basic Materials,Gold,Canada,CAD,98101013199.68857,-14.933345000000003,-6.9875345000000015,2.0445,0.2316183499999993,5.151282,5.52,-4.728,0.14992499199999998,0.074115,0.23354499999999997,0.41275753000000004,0.16314999999999996,0.5790000000000001,2.125,2.38,-28.925499999999992,1.2520000000000002,2.266,4431337408.0,7130999808.0,4726000128.0,105130016768.0,1.65,0.2334,0.97,2.36,0.241,1780012800.0,1.068,73.07496219542206,26.006227674375413,58.54999923706055,71.58598,1.95833,12.0,5.39,,0.00472,0.67283994,False,False,,0.5,5582804.0,5483870.0,0.19,13.26,-7.46,,,-17.08,0.4655,39.8,3.96,,True,0.5892290386842043,,0.789,Canada,True,True,,84.99469147892026,16.299212598425196,87.25693102960126,46.104187124057354,44.984802431610944,67.67304860088366,90.09345794392523,50.0,,50.0,51.95914360384771,commodity,220,234388827,False,5,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.019532855600118637,61.7,0.875
