ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,predicted_return,ml_rank,data_quality,data_anomaly,data_fetched_date,data_stale_days,_fundamentals_neutralized
EG,"Everest Group, Ltd.",Financial Services,Insurance - Reinsurance,Bermuda,USD,13233139569.735535,-15.599233375,-12.270194750000002,0.97,-6.16677265,0.76328886,0.76,,-0.0603075,-0.004594999750000002,-0.14042000000000004,-0.174704945,-0.35482005,-0.108,2.1719999999999997,2.11,-49.50099999999999,-1.3102500000000004,0.24,2576709120.0,3638000128.0,3588999936.0,13184139264.0,2.39,0.16290002,8.0,2.12,2.0,1781222400.0,0.305,366.00493008885536,300.5634821167207,334.4100036621094,388.13333,2.4375,15.0,3.56,0.0348,0.00835,1.01256,False,False,,0.584,342142.0,386640.0,1.7620226441649178,-4.97,0.71,7.15,,-0.08632377279474257,0.23548084650402493,36.71489845486022,-0.01941637277322994,0.004226484657418927,False,0.3550300879202653,,0.431,US,True,,22.438394817431696,64.2209978573615,53.73929620879106,55.58541474855491,84.32835820895522,67.47311827956989,99.0453460620525,50.0,48.109243697478995,58.4,49.02436668758302,standard,277,129296284,False,5,NEUTRAL,0,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,2.0,-0.011693740263581276,30.8,0.875,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
WAT,Waters Corporation,Healthcare,Diagnostics & Research,United States,USD,35873182544.53064,14.550313125000002,0.6859747500000006,1.6219,0.6434266000000006,9.51471,10.878,16.237000000000005,-0.13355499999999998,-0.03964499975000001,-0.008927500000000026,-0.17146248,0.041849950000000025,0.8320000000000001,,,-28.089499999999994,-0.20424999999999993,0.974,-1918911552.0,462000000.0,5601999872.0,41013182464.0,,0.0,,,,848966400.0,1.202,414.1499938964844,275.04998779296875,365.3599853515625,400.2857,1.81818,21.0,3.42,0.0401,0.00103,0.99636,False,False,,0.798,1067160.0,1086450.0,0.6310369434118903,4.53,20.76,-8.11,,-0.11780758001681102,0.3897636922079264,68.75258311493971,0.10668666080914768,0.06840745309962504,True,0.6784776939806373,,0.906,US,True,26.35492823896586,27.940149217861155,67.56504438322621,88.10237843661301,34.72856330362095,70.52238805970148,11.827956989247312,22.911694510739856,50.0,42.226890756302524,79.80000000000001,48.98617760020679,standard,278,396945356,False,1,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-4.8,-0.005538810510188341,45.8,0.875,EXTREME_EARNINGS_GROWTH;SUSPICIOUS_FWD_PE;,2026-06-12,0,True
FER.MC,Ferrovial N.V.,Industrials,Engineering & Construction,Netherlands,EUR,41814348078.09154,20.721441000000006,28.836027500000007,5.0212,2.052252425,4.3434453,5.227,16.377999999999997,-0.04081751,-0.0300600015,-0.015976247499999992,-0.027845004000000024,0.48412,-0.005999999999999998,-0.948,-0.877,79.46600000000001,-0.14150000000000001,0.993,-343407584.0,4241999872.0,10732000256.0,50317156352.0,2.45,0.7493,1.43,2.04,0.5578,1779062400.0,0.796,62.92955387144173,42.4618213153631,58.380001068115234,60.95227,2.22727,22.0,,,0.36086,0.42012,False,False,,0.5,1091361.0,997007.0,0.6319418816192521,-1.46,1.56,3.55,32.15,-0.072295964669013,0.20309793541033289,54.65518091861869,0.006385830412582116,0.059688569155470717,False,0.6033937178579846,,0.5,Europe,True,38.916079007332684,45.06783455018056,68.45443067033978,17.451121749752375,57.67218132596779,66.6044776119403,67.47311827956989,41.05011933174224,50.0,,50.0,48.95199563720228,standard,279,67390614,False,2,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-8.5,-0.0026529983151704073,52.1,1.0,,2026-06-12,0,True
IDXX,"IDEXX Laboratories, Inc.",Healthcare,Diagnostics & Research,United States,USD,44344863475.08014,9.402146125000002,12.540914749999995,3.6023,20.774986600000002,9.973891,10.177,9.375000000000002,0.5434749999999999,0.19185500024999994,0.1181525,0.11795752000000001,0.11083995,0.060999999999999985,0.059999999999999984,0.147,6.316500000000014,-0.8732500000000001,0.691,-629696448.0,200528000.0,1105451008.0,45249789952.0,,0.0,,,,,1.543,769.97998046875,506.9100036621094,562.1599731445312,709.1429,2.13333,14.0,3.32,0.0293,0.00679,0.96171,False,False,,0.4,582566.0,675180.0,0.37,4.72,-4.84,,,-23.01,0.2894,49.4,-0.89,,True,0.7111401890742473,,0.911,US,True,39.313059536280086,83.44983802466382,14.566115702479339,60.91727483837455,42.836000388549614,65.48507462686567,11.827956989247312,35.79952267303103,50.0,57.56302521008403,40.0,48.94998073723153,standard,280,379559171,False,4,NEUTRAL,0,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,2.3,0.0007013757713139057,57.2,0.875,,2026-06-12,0,True
EQR,Equity Residential,Real Estate,REIT - Residential,United States,USD,25551622014.18457,-9.213325374999998,12.620169749999995,16.1,-4.284093715000001,8.463548,11.091,-7.596,-0.04338000500000003,-0.01315500025,0.042637504999999964,-0.11241998,0.11805998999999999,-0.031999999999999994,-0.8815000000000001,-0.649,-19.557499999999994,-0.46274999999999994,0.029,0.0,34677000.0,8643318784.0,34525634560.0,4.12,1.1118,2.81,3.81,0.703,1774828800.0,0.764,68.75,56.881122905106,68.19000244140625,70.83333,2.28571,18.0,3.99,0.0342,0.00588,0.99106,False,False,,0.675,2748633.0,3485030.0,0.7071176695926633,3.07,10.04,12.5,,-0.00814541903409094,0.20101129751489427,76.97124269943266,0.0711610396939435,0.10565619855422947,True,1.0979898786875906,,0.182,US,True,,43.47130820895789,75.3917967554331,8.786428481059477,57.73107339042519,75.3731343283582,28.9426523297491,48.80668257756563,50.0,48.739495798319325,67.5,48.945024227727025,standard,281,237644204,False,3,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-7.1,-0.009770314209163189,36.1,0.875,,2026-06-12,0,True
BAC,Bank of America Corporation,Financial Services,Banks - Diversified,United States,USD,382009487737.57556,-9.049934875,-7.127908250000001,0.9622,-5.644936650000001,3.4858062,3.245,,-0.0920875,-0.021874999750000002,0.03181999999999996,-0.017464955000000004,-0.50969005,0.020000000000000004,0.10899999999999999,0.166,,,,,851284983808.0,799901024256.0,355621470208.0,2.08,0.273,1.12,2.35,0.28,1780617600.0,1.196,56.93068747258782,42.72921037791444,53.83000183105469,63.15909,1.41667,22.0,0.0,0.0,0.073410004,0.70651,False,False,,0.327,37962047.0,40883050.0,0.53,12.38,19.04,,,-1.6,0.2329,76.6,6.9,,True,1.0529135449897327,,0.919,US,True,,29.74469457092851,61.62190082644628,59.87024740678045,54.72905678375042,26.865671641791046,67.47311827956989,,50.0,98.94957983193278,32.7,48.867402129468765,standard,282,2200734656,False,2,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-3.1,-0.014217752031981945,25.8,0.75,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
CW,Curtiss-Wright Corporation,Industrials,Aerospace & Defense,United States,USD,27083045516.090332,17.374372625000007,17.733540749999996,2.0,1.5443160000000002,7.509688,7.733,10.451999999999998,-0.01776501000000001,0.019059999249999994,0.03168250499999997,0.03231002000000001,-0.13798005000000002,0.07100000000000001,0.21899999999999997,0.265,-37.99849999999999,0.16999999999999993,0.985,-893344672.0,343447008.0,1148382976.0,27887980544.0,0.14,0.070300005,1.04,0.35,0.24,1781481600.0,0.863,760.719970703125,442.2298679343041,733.1400146484375,788.1667,1.71429,6.0,2.72,0.019299999,0.00382,0.89029,False,False,,0.368,283215.0,317820.0,0.32,-1.81,3.33,,,-4.74,0.3643,53.8,-0.92,,False,0.5133179579077556,,0.877,US,True,32.42162442358988,52.81907205845279,41.11570247933884,68.22701430321007,51.46985683595926,74.6268656716418,34.587813620071685,26.730310262529834,50.0,72.26890756302521,36.8,48.84748055113732,standard,283,233006559,False,3,SVAG,-8,VARNING,False,1,0.14285714285714285,LÅG,EJ AKTUELL,1.8,0.0012282271636649966,58.5,0.875,,2026-06-12,0,True
JPM,JPMorgan Chase & Co.,Financial Services,Banks - Diversified,United States,USD,836998968557.1082,-7.461321874999999,-4.52531525,1.6582,-4.60400175,4.8225613,3.433,,-0.033877489999999996,-0.01842499975,0.08161999999999997,0.060385045,-0.50969005,0.066,0.03699999999999998,0.126,,,,,1582246002688.0,1321104965632.0,595902988288.0,1.92,0.2824,6.0,2.39,1.5,1783296000.0,1.0,334.1598441675407,257.69828090375347,312.3699951171875,342.1905,2.16667,21.0,3.35,0.0101,0.0038299998,0.7564,False,False,,0.41,9277961.0,8963060.0,0.44,4.0,9.07,,,-6.28,0.2379,68.3,2.28,,True,1.0885603019157823,,0.727,US,True,,40.66898150763063,45.867768595041326,55.586790550771894,59.99887779149366,21.082089552238806,67.47311827956989,,50.0,90.75630252100841,41.0,48.80043091863723,standard,284,2799791008,False,1,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-0.8,-0.015151950530707836,24.1,0.75,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
HNR1.DE,Hannover Rück SE,Financial Services,Insurance - Reinsurance,Germany,EUR,27399668476.766754,-5.243288500000003,-3.140030499999998,2.1594,-1.381370625,1.1275399,1.022,-4.6129999999999995,0.04927001,0.023254999499999998,-0.1377587525,-0.286159983,-0.16721998999999999,-0.28900000000000003,0.345,0.479,-24.0295,-1.4117500000000003,0.156,3050217472.0,7716299776.0,4143300096.0,24844181504.0,5.5,0.294,12.5,2.66,12.5,1778112000.0,0.133,271.89032407656606,221.8152814172551,227.1999969482422,285.86667,2.33333,15.0,,,0.50200003,0.28426,False,False,,0.5,183623.0,191082.0,0.0,-8.24,-5.3,-7.14,-16.03,-0.16436895016440078,0.20038813283137016,30.319156059582298,-0.0809723722764033,-0.06038580097985646,False,0.1939732071216336,,0.666,Europe,True,,37.38976621253753,41.69880624426079,50.122975496865564,62.6997490918759,73.88059701492537,67.47311827956989,97.3747016706444,50.0,,50.0,48.74909248151844,standard,286,50264944,False,6,NEUTRAL,0,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-2.9,-0.0008987835026346147,54.6,1.0,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
NU,Nu Holdings Ltd.,Financial Services,Banks - Regional,Brazil,USD,45954513444.57113,-3.991868874999998,-7.336131250000001,0.7044,-2.4137807500000004,7.66328,6.379,,0.10202249999999997,0.017255000249999996,0.16149999999999998,0.10528504500000005,-0.50969005,0.376,0.42400000000000004,0.565,,,,,15906660352.0,6147460096.0,48438890496.0,,0.0,,,,,0.952,18.979999542236328,11.199999809265137,11.970000267028809,18.48095,1.47619,21.0,3.36,0.0379,0.05626,0.88638,False,False,,0.723,53084522.0,75438710.0,0.6838112299680662,-17.33,-17.9,-31.36,,-0.3693361140293032,0.39051413881465163,47.193886363868586,-0.13396421168085082,-0.2266292629968819,False,0.16730853206633728,,0.498,US,True,,61.70442227547547,27.240587695133154,66.24438480524964,42.19924812030075,64.73880597014924,11.827956989247312,,50.0,44.957983193277315,72.3,48.74599757824326,standard,287,903001379,False,4,NEUTRAL,0,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-3.0,0.009826184250414371,66.9,0.75,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
MMM,3M Company,Industrials,Conglomerates,United States,USD,80196179186.30547,-6.805664374999996,-9.009228250000003,1.6056,15.829892000000001,3.2047708,3.499,-9.369,0.4999049900000001,0.014459999250000001,0.001342504999999966,0.08991001,-0.11255005000000001,-0.05,-0.46900000000000003,-0.415,314.8645,0.2410000000000001,1.06,905833984.0,5818999808.0,13127999488.0,87553179648.0,2.03,0.5723,3.12,3.88,0.78,1779408000.0,1.095,175.70877631560407,138.62307999597104,153.75999450683594,172.19942,2.16667,17.0,2.03,0.0164,0.00098,0.77597,False,False,,0.384,3924990.0,3565240.0,0.4,9.76,6.23,,,-8.36,0.2729,67.2,6.51,,True,0.7419149590570866,,0.904,US,True,,63.545618399717185,39.77272727272727,28.22101774786839,43.01009052481951,52.98507462686567,67.47311827956989,68.4964200477327,50.0,78.36134453781513,38.4,48.740193075244115,standard,288,548191283,False,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-5.4,-0.009891476482152939,35.7,0.875,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
ASRNL.AS,ASR Nederland N.V.,Financial Services,Insurance - Diversified,Netherlands,EUR,12932192918.665283,14.483019499999997,-2.8402664999999985,,-2.079039225,0.7628454,-3.217,-18.198999999999998,-0.11137,0.0099349985,-0.2239287525,-0.035879979000000006,0.12972996000000003,0.034,-0.729,-0.593,187.41649999999998,3.40125,4.738,325217408.0,92259000320.0,24227000320.0,-55086809088.0,5.39,1.4954,3.41,5.99,2.14,1779408000.0,0.521,66.9000015258789,51.141147408843175,63.220001220703125,69.11267,1.875,15.0,,,0.00021,0.86003,False,False,,0.5,544215.0,580762.0,0.98,0.17,16.5,,,-1.56,0.1763,41.6,3.98,,False,0.1943428215483353,,0.5,Europe,True,,38.343450512330755,59.55578512396694,21.635285743688144,70.40074608765534,84.88805970149254,28.9426523297491,,50.0,,50.0,48.70207187731531,standard,289,42509872,False,4,NEUTRAL,0,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,3.0,-0.008678637444972992,38.9,0.875,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
PRAA,"PRA Group, Inc.",Financial Services,Credit Services,United States,USD,610635625.6097565,,-12.121197250000002,5.82,-6.4279328499999995,0.48978156,3.497,-4.529,-0.42607749,0.018645002249999997,-0.48280000000000006,-0.04874495499999998,0.4903099499999999,0.10600000000000001,6.976,6.71,283.99699999999996,20.69775,21.806,-1853841056.0,131306000.0,3814404096.0,4359999488.0,,0.0,,,0.333333,1178496000.0,1.148,22.549999237060547,10.25,16.010000228881836,26.0,,1.0,1.85,0.030199999,0.021879999,1.01379,False,False,,0.437,475411.0,523620.0,0.8890144630939109,-24.8,-11.79,-6.32,,-0.2900221387781837,0.568916305062502,58.72690521454348,-0.11645566050176404,-0.01344267627415352,True,0.6487551659023506,,0.669,US,True,,41.51575891343511,42.44107744107745,80.7880511571832,40.004162277383394,98.69402985074626,11.827956989247312,1.1933174224343674,50.0,55.04201680672269,43.7,48.687985957911586,standard,290,8383156,False,4,NEUTRAL,0,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-5.1,-0.03422741964459419,9.0,0.75,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
ISRG,"Intuitive Surgical, Inc.",Healthcare,Medical Instruments & Supplies,United States,USD,149477968229.86462,19.349963125000002,14.298602749999997,2.213,0.7086946000000003,14.125548,13.71,17.443,-0.013345010000000004,0.029644995249999997,0.15333249999999998,0.10880752000000003,0.15322994999999995,0.14800000000000002,0.076,0.176,,2.61775,3.259,837546496.0,4517300224.0,0.0,145083367424.0,,0.0,,,,,1.453,603.8800048828125,396.67999267578125,422.05999755859375,565.25104,1.93939,29.0,2.77,0.019,0.0055299997,0.89195997,False,False,,0.624,2120861.0,2593660.0,0.35,-4.63,-15.56,,,-31.14,0.2948,35.0,-7.89,,False,0.3890103323232916,,1.0,US,True,50.6314323048845,70.38250782545735,4.1838842975206605,70.54812667559167,54.1759510314866,39.92537313432835,11.827956989247312,58.94988066825776,50.0,72.68907563025209,62.4,48.68599107462932,standard,291,1094680133,False,6,NEUTRAL,0,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,2.0,0.06054038554430008,85.8,0.75,,2026-06-12,0,True
MSAB-B.ST,Micro Systemation AB (publ),Technology,Software - Application,Sweden,SEK,1338079719.7453308,-2.1709844999999994,0.6576920000000022,,2.2406888124999997,3.0171208,2.869,-0.9899999999999993,0.1535412525,0.048330000000000005,-0.021915000000000004,-0.263273745,0.47422504000000004,-0.05900000000000001,,,15.605749999999997,-0.2168750000000001,1.487,-698230172.0,145600000.0,76300000.0,1345348864.0,1.57,0.6073,1.2,4.0,0.6,1794441600.0,0.379,78.19999694824219,47.509729389992806,76.5999984741211,78.25,,2.0,,,0.18344,0.50783,False,False,,0.5,14999.0,14527.0,0.29,0.28,18.46,,,-5.71,0.4892,40.8,3.01,,True,0.7496398474100875,,0.167,Nordic,True,,62.287402318638556,54.442148760330575,11.912124225661424,54.6270142436013,97.20149253731343,67.47311827956989,,50.0,,50.0,48.66521366041928,standard,292,118170,False,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-4.5,0.02980106696486473,78.1,0.875,EXTREME_EARNINGS_GROWTH;SUSPICIOUS_FWD_PE;,2026-06-12,0,True
BRK-B,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,United States,USD,682556421331.6891,-7.870924875,4.943125750000001,10.06,-7.0362222255399995,2.8045866,-0.707,-17.153999999999996,-0.09353750000000001,0.022795002249999998,-0.06469000000000004,-0.233504955,-0.23189005000000001,-0.017,1.061,1.196,-55.303,1.1837499999999996,2.7,59811708160.0,397383008256.0,128885997568.0,-265526116352.0,,0.0,,,,,0.617,516.8499755859375,455.19000244140625,488.1300048828125,520.3333,1.75,3.0,2.33,0.0095999995,0.00262,0.6731,False,False,,0.72,4821344.0,5028640.0,1.6544843288243856,3.9,-2.17,-3.07,,-0.055567325258293776,0.14406543506717476,54.910467384428905,0.02375142995023838,-0.004724048286883109,True,0.8724712696345344,,0.688,US,True,,29.3493270136121,57.055402509947974,66.87207040376828,82.3208357919353,22.388059701492537,11.827956989247312,,50.0,91.17647058823529,72.0,48.64183782673329,standard,293,2454630068,False,5,NEUTRAL,0,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.3,0.0005649254890158772,56.8,0.875,,2026-06-12,0,True
ACA.PA,Crédit Agricole S.A.,Financial Services,Banks - Regional,France,EUR,50000311522.22051,-7.024935100000005,-6.147473499999998,4.18,-2.725997265,1.8880154,-9.882,,-0.07508,-0.014735000499999998,0.012321267499999976,-0.0010599789999999921,-0.3903,-0.072,-0.21900000000000003,0.018,,,,,839499972608.0,519500005376.0,-261702205440.0,6.84,0.5159,1.13,8.02,1.13,1779753600.0,0.813,17.905238361868463,14.29987403845285,16.530000686645508,20.10312,2.5,16.0,,,0.70044,0.09876,False,False,,0.5,5538080.0,6398552.0,0.8469344409260302,3.03,3.94,6.09,10.6,-0.0768064433116793,0.22095582262748442,78.90179546492121,0.035191810043734284,0.042361645174411544,True,0.7822186228587552,,0.423,Europe,True,,33.306828183007156,62.179178145087235,19.45010855239465,70.55044327236,63.24626865671642,67.47311827956989,,50.0,,50.0,48.58370491963552,standard,294,122459275,False,1,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,-9.0,0.0007087992271408439,57.4,0.875,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
DDOG,"Datadog, Inc.",Technology,Software - Application,United States,USD,77449627771.70004,544.8095613749999,54.88453375,1.5237,10.524631225000002,22.69421,21.748,2279.913,-0.16725999800000002,-0.07706499985,-0.07632749500000004,-0.13682998999999998,0.28936995,0.188,0.8280000000000001,1.134,-23.589999999999996,1.7502499999999996,3.285,-479814400.0,4758617088.0,1285052032.0,79860277248.0,,0.0,,,,,1.553,278.7049865722656,98.01000213623047,234.11000061035156,225.33856,1.4375,47.0,2.42,0.0544,0.00656,0.91855,False,False,,0.377,5585126.0,6695490.0,0.38,11.79,77.41,,,-18.49,0.7539,54.5,32.76,,False,0.6070757400964099,,1.0,US,True,29.3093877903649,28.667621625785976,52.27272727272727,88.5749415655718,34.559892147315814,54.2910447761194,11.827956989247312,41.288782816229116,50.0,31.932773109243694,37.7,48.55286443316837,standard,296,1567481168,False,6,NEUTRAL,0,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,9.4,0.0950135663151741,91.4,0.875,,2026-06-12,0,True
RR.L,Rolls-Royce Holdings plc,Industrials,Aerospace & Defense,United Kingdom,GBp,131532423800137.11,-8.101770499999994,11.998489000000001,2.1899,34.32220706999999,4.9289246,4.888,8.187249999999999,6.057414994999999,0.007844999000000016,0.14741250500000003,-0.01778502500000005,-0.19589,0.10300000000000001,-0.030999999999999993,0.039,85.96775,-0.38875,0.729,3121068720.0,6248999936.0,4361999872.0,103658921984.0,0.75,0.1519,0.1,1.74,0.05,1776902400.0,1.22,17658.97762298584,11161.721763420712,15855.209884643555,1417.25,1.7,20.0,,,0.00051,0.73116994,False,False,,0.5,35821127.0,35015567.0,1.15,-0.2,-1.07,,,-10.11,0.4464,58.8,0.62,,True,0.6386057957627848,,0.5,UK,True,76.08818669748052,62.013573147166674,27.16942148760331,43.78832714534675,30.082167835332193,1.1194029850746268,67.47311827956989,86.39618138424821,50.0,,50.0,48.52603272897985,standard,297,555179164015,False,3,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,-0.7,-0.015511984005570412,23.2,0.875,,2026-06-12,0,True
ARM,Arm Holdings plc,Technology,Semiconductors,United Kingdom,USD,366276241343.9575,358.2904013750001,84.65866975000002,3.4194,33.675653225,74.44639,73.814,315.508,-0.08701999399999999,-0.01710499775,0.07046250499999995,0.15050001000000002,0.46571995000000005,0.067,0.267,0.49,-49.88499999999999,4.3492500000000005,5.834,-666040960.0,3600999936.0,491000000.0,363166236672.0,,0.0,,,,,3.786,427.989990234375,100.0199966430664,342.92999267578125,247.40594,1.875,37.0,1.74,0.1329,0.00071000005,0.95364,False,False,,0.388,9836884.0,14716890.0,0.73,48.91,163.66,,,-23.11,0.8234,63.7,37.02,,True,0.6652946673238248,,0.754,US,True,32.149483255758696,59.02023111004702,51.91115702479338,68.61958137542521,33.11867777291086,27.611940298507463,11.827956989247312,45.346062052505964,50.0,12.605042016806722,38.800000000000004,48.51598179598847,standard,298,5046862980,False,5,NEUTRAL,0,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,10.7,-0.0951705127954483,0.7,0.875,,2026-06-12,0,True
