ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_fundamentals_neutralized,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,predicted_return,ml_rank
PSA,Public Storage,Real Estate,REIT - Industrial,United States,USD,54363005954.90454,0.29923149999999943,6.964907999999999,4.5093,8.811311785,11.159437,14.104,0.5129999999999981,0.13345,0.043399999499999994,0.13249500000000003,0.08053002000000001,0.29433994999999996,-0.024999999999999994,0.0925,0.291,15.407499999999995,-0.42200000000000004,0.091,1520894464.0,134608992.0,10032266240.0,68706045952.0,3.87,1.2397,12.0,3.45,3.0,1781481600.0,0.963,313.510009765625,253.95497479415107,309.67999267578125,318.5625,2.42105,16.0,6.92,0.0513,0.101739995,0.87203,False,False,,0.468,1086515.0,833150.0,0.9804925145695441,0.23,1.53,13.67,,-0.012216570350359834,0.22614440736164892,68.8416754927281,0.03843424702420606,0.08866263655734818,True,0.7652470166022108,,0.863,US,True,True,79.77060859742423,82.73447687003267,69.93491794001132,61.42678264011869,54.53778114494084,50.89209855564996,28.642797668609493,73.97397397397397,50.0,42.870722433460074,46.800000000000004,64.14375474786766,standard,84,258009886,False,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,8.1,-0.034545063972473145,11.6
LAGR-B.ST,Lagercrantz Group AB (publ),Industrials,Conglomerates,Sweden,SEK,48978139720.36789,15.683561000000001,27.219302,3.02,7.8661535,4.846462,5.244,6.263999999999998,0.13615499500000003,0.032494999,0.04735,0.05544001,-0.03432000000000002,0.066,0.11900000000000001,0.19,45.3095,-0.17174999999999996,0.832,144157312.0,331000000.0,4544000000.0,55629123584.0,0.88,0.3787,2.2,1.02,2.2,1756252800.0,1.212,266.79998779296875,185.1999969482422,249.39999389648438,274.85715,1.66667,7.0,,,0.04654,0.6821,False,False,,0.5,239476.0,214647.0,0.6922693170082279,0.73,17.31,15.25,,-0.06521737141152495,0.3273518608718323,57.49998834398552,0.06292297209450126,0.14208985896733317,False,0.41351335104774506,,0.88,Nordic,True,True,51.13862465817773,69.61663509384857,73.96717600452745,68.26238706554915,39.71797879757653,53.271028037383175,66.98584512905911,50.150150150150154,50.0,,50.0,64.08244440032027,standard,85,5658815,False,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,7.0,0.0022438401356339455,68.4
VICI,VICI Properties Inc.,Real Estate,REIT - Diversified,United States,USD,29999096667.03447,-22.118393500000003,-14.017135000000001,,-1.227808515,7.424723,11.738,-7.604000000000001,0.045009999999999994,0.025149999499999996,0.510185,0.69511989,0.53807,-0.021999999999999992,0.36549999999999994,0.605,-30.385500000000004,10.51,11.119,468842496.0,486896000.0,17701677056.0,47428169728.0,6.46,0.6104,1.8,5.15,0.45,1781740800.0,0.676,32.478809197109385,26.549999237060547,27.860000610351562,34.17391,1.79167,23.0,3.68,0.031,0.0028400002,0.98072,False,False,,0.734,8410315.0,8554640.0,1.0931494531560155,-2.76,-4.57,1.66,,-0.14220991166045882,0.16645296278906127,49.35485478618317,-0.011067785174933342,-0.03645168775609453,False,0.32474517249743023,,0.723,US,True,True,,87.8140940814633,43.47764572722128,64.47500016506102,84.79256675215407,61.17247238742566,66.98584512905911,60.16016016016016,50.0,62.452471482889734,73.4,64.05938400252552,standard,86,238332276,False,5,NEUTRAL,0,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,1.3,-0.030065929517149925,15.6
CDNS,"Cadence Design Systems, Inc.",Technology,Software - Application,United States,USD,103759221713.3789,52.054418250000005,18.62386,3.5713,9.848327724999999,18.767677,19.046,33.039,0.06179000500000002,0.04053999999999999,0.10409001000000001,0.15879999999999997,0.40745000000000003,0.05299999999999999,0.018000000000000016,0.227,-3.0800000000000054,-0.20799999999999996,1.211,682714752.0,1546153984.0,3083354112.0,105296420864.0,,0.0,,,,,1.149,416.69000244140625,262.75,376.19000244140625,383.94193,1.48,26.0,2.16,0.0198,0.0029300002,0.91110003,False,False,,0.483,2379112.0,2598660.0,1.4477966255106784,6.0,26.69,11.92,,-0.09719455653533471,0.38814424689957017,59.60199409851783,0.12660003260936104,0.15942092179862155,True,0.545121626205659,,0.902,US,True,True,42.993608133272936,82.8391414887034,71.90152801358234,66.30479894952217,32.253024689552575,38.31775700934579,11.823480432972524,54.95495495495496,50.0,80.13307984790875,48.3,72.04942259842679,standard,16,977589912,False,7,STARK,8,UPPTREND,False,3,0.42857142857142855,LÅG,STARK,15.5,0.024315835908055305,82.5
UNP,Union Pacific Corporation,Industrials,Railroads,United States,USD,161679986512.64545,-9.131888499999995,0.5387890000000013,3.325,4.3978425,6.545748,7.779,-1.7810000000000006,0.25397499500000004,0.03621498899999999,0.18756,0.26692001,0.11191999999999996,-0.031,-0.009999999999999995,0.046,86.3525,-0.46924999999999994,0.656,3217937408.0,1035000000.0,31505000448.0,192149979136.0,2.03,0.45099998,5.52,2.21,1.38,1780012800.0,0.974,278.2543792190796,207.4463147167709,272.32000732421875,291.72726,1.82609,22.0,9.41,0.0542,0.00074,0.90969,False,False,,0.649,3025879.0,3624160.0,0.8952881685679602,2.05,7.72,17.66,,-0.021327146446052936,0.2154559773000448,52.71574130199191,0.05354455298002292,0.14571788129323382,False,0.8348076576685206,,0.694,US,True,True,,84.84888306865321,75.53763440860214,45.86244589855461,43.68299362230979,30.92608326253186,66.98584512905911,68.86886886886887,50.0,39.92395437262358,64.9,64.01088862290322,standard,87,986931278,False,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,7.2,-0.004950560629367828,59.4
VRT,Vertiv Holdings Co,Industrials,Electrical Equipment & Parts,United States,USD,115428544047.22266,44.15015150000001,14.647123,1.6238,24.8169625,10.64505,10.716,31.711000000000002,0.298084995,0.056334994,0.03925999999999999,0.026999999999999982,-0.08183000000000001,0.238,1.285,1.371,1.0194999999999972,0.10875000000000001,1.057,1148312448.0,2500499968.0,3264900096.0,116192944128.0,0.08,0.050300002,0.25,0.07,0.063,1781481600.0,2.037,379.93499755859375,107.24741730166242,300.510009765625,376.8,1.5,25.0,2.38,0.0354,0.00234,0.85819,False,False,,0.413,7513420.0,5558600.0,1.248223094683089,-16.27,24.32,68.04,,-0.20904888547604727,0.5822199532926973,23.84311741395436,-0.040137191814983986,0.3915163636974477,False,0.11401458258449668,,1.0,US,True,True,46.79064539399735,69.03026722172004,71.50537634408603,91.21864182768878,42.24374669650785,36.44859813084112,33.05578684429642,60.06006006006006,50.0,55.51330798479087,41.3,64.00232046097194,standard,88,1670414940,False,5,NEUTRAL,0,VARNING,False,3,0.42857142857142855,LÅG,VÄNTA,11.0,0.0313992016017437,85.9
PG,The Procter & Gamble Company,Consumer Defensive,Household & Personal Products,United States,USD,341232878602.2157,-3.297722500000001,5.363143499999997,4.1134,2.5129318499999997,3.935017,4.231,1.9380000000000006,0.12770750000000003,0.04346999,0.10177000000000003,0.10466,0.05649999999999994,0.03899999999999999,0.025,0.043,-31.43925000000001,-0.3347500000000001,0.487,11917312768.0,12305999872.0,37026000896.0,366937899008.0,2.91,0.618,4.26,2.47,1.089,1776988800.0,0.385,166.00000775715966,135.62848383699432,146.5399932861328,163.77274,2.04167,22.0,3.36,0.0127,0.00066,0.71946,False,False,,0.579,9545731.0,9008920.0,1.282278701702614,-0.92,-3.9,1.35,,-0.1172289973594145,0.1866090984085562,59.635492934746914,0.019185624198794438,-0.006985000999353952,True,0.8971721740173226,,0.869,US,True,True,82.54505902550594,77.37584393498686,47.08545557441992,58.964100202490556,67.4540065018482,23.53440951571793,66.98584512905911,83.68368368368368,50.0,89.73384030418251,57.9,63.898065100952714,standard,90,1320167076,False,6,NEUTRAL,0,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,2.2,-0.025504255667328835,22.2
BEAN.SW,BELIMO Holding AG,Industrials,Building Products & Equipment,Switzerland,CHF,11100722022.5,33.79001050000001,24.094702,1.41,14.789548,9.904169,9.842,27.459,0.15838998999999998,0.136604999,0.09788999599999999,0.07884001,0.22840999999999995,0.126,0.084,0.156,-61.9725,1.18925,1.346,-489285952.0,115992000.0,46638000.0,11031367680.0,1.11,0.6432,10.0,1.66,10.0,1774396800.0,1.117,959.7775202469982,598.9996380559579,902.5,915.1111,2.4,9.0,,,0.20236999,0.50097,False,False,,0.5,31509.0,28739.0,1.6850758467261957,25.35,25.33,17.54,,-0.05967791393182231,0.359832236026435,77.60180995475113,0.2246678039219332,0.14716733580099883,True,1.0027720430958451,,0.5,Europe,True,True,22.081466941802137,83.51623709637599,78.02773061686474,57.47288515465385,49.92567967713398,79.35429056924383,66.98584512905911,23.723723723723726,50.0,,50.0,63.829649524068024,standard,91,32575920,False,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,1.7,0.028167473152279854,85.1
MA,Mastercard Incorporated,Financial Services,Credit Services,United States,USD,430694940051.79047,10.825123999999999,9.695272,1.5376,62.181134750000005,12.785007,13.102,12.248999999999999,2.184022505,0.23072999999999996,0.206587495,0.23794503500000003,0.5466599999999999,0.097,0.07699999999999999,0.184,214.82600000000002,-0.7435000000000002,0.564,15331687168.0,8218999808.0,18959998976.0,444654354432.0,0.71,0.1823,3.48,0.54,0.87,1775692800.0,0.738,599.0458118803059,464.5199890136719,491.0799865722656,646.9722,1.30769,36.0,1.94,0.0081,0.00114,0.91481,False,False,,0.487,3536014.0,3735560.0,1.146527200848938,-0.16,-5.82,-11.03,,-0.18022966385350958,0.22298513943983816,47.935944569279314,-0.017306638604657754,-0.08737164754179916,False,0.43633983815610244,,0.899,US,True,True,70.18923951884845,96.08428249037675,32.93718166383701,69.34328571680956,39.79636225925499,21.325403568394222,66.98584512905911,85.58558558558559,50.0,94.67680608365019,48.699999999999996,63.74069670756248,standard,92,1834458755,False,6,NEUTRAL,0,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,-0.0,-0.0222048107534647,27.3
TJX,"The TJX Companies, Inc.",Consumer Cyclical,Apparel Retail,United States,USD,177537058933.49893,4.349109000000002,11.7765085,3.4606,14.0326969,2.882844,3.022,6.043500000000002,0.46614001000000005,0.07374998999999999,0.011594997500000002,0.008815005,-0.13982002000000004,0.020000000000000004,0.178,0.286,56.97399999999999,-0.21050000000000002,0.489,3497812736.0,5580000256.0,14179999744.0,186137051136.0,1.19,0.3307,1.92,1.33,0.48,1778716800.0,0.619,165.27866452317122,118.3926794663703,160.7100067138672,177.63158,1.38095,19.0,2.95,0.0128,0.00168,0.93972,False,False,,0.36,5043538.0,6694180.0,0.7348200845790449,3.72,1.2,7.75,,-0.02764215104523382,0.1785897286329847,72.72417273858555,0.028106726126270853,0.06951826423362717,True,0.875207739092816,,0.985,US,True,True,65.99252884169084,65.00121441747041,64.94057724957555,71.08500058035273,59.54408892618073,29.82158028887001,66.98584512905911,70.97097097097097,50.0,89.44866920152091,36.0,63.68283378684336,standard,93,1075821713,False,5,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,VÄNTA,2.1,-0.02289435639977455,26.2
CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,United States,USD,70880770544.99039,9.611638500000003,6.602378499999998,1.5867,485.55628714999995,3.4085486,3.74,3.09,3.4523573,0.09519000000000001,0.010560010000000002,0.08343,0.14728999999999998,0.049,-0.092,-0.064,1541.44475,-0.041750000000000176,0.557,2503062528.0,1419000064.0,7973000192.0,77775765504.0,2.39,0.8062,2.12,2.32,0.53,1776643200.0,0.322,98.71650072566527,73.63863380274942,88.58000183105469,95.84211,2.0,19.0,3.72,0.0277,0.0014599999,0.88121,False,False,,0.47,5816892.0,5350210.0,1.1322410266442051,0.48,-4.73,14.68,,-0.10268292352440733,0.2152839241200892,51.4469590628068,0.02700415033459036,0.06205819947040703,False,0.470097587316797,,0.867,US,True,True,79.10787882854922,79.07593379118998,54.92359932088285,51.561018439836076,54.814074652262306,46.30416312659303,66.98584512905911,83.08308308308308,50.0,67.39543726235742,47.0,55.601097963486566,standard,261,473921612,False,3,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,-0.2,-0.012297650799155235,45.2
SL.MI,Sanlorenzo S.p.A.,Consumer Cyclical,Recreational Vehicles,Italy,EUR,1350053438.0416298,-8.958080999999998,-2.0100314999999984,,0.32267310000000027,1.2951581,1.271,-5.167500000000001,0.08199500499999998,0.022449994999999993,0.061964998499999986,0.03741499500000002,-0.07719000000000004,-0.023999999999999994,-0.07300000000000001,0.051,-45.99999999999999,0.19399999999999984,0.954,-417956192.0,170199008.0,147300000.0,1325137024.0,2.75,0.32840002,1.05,2.11,1.05,1779062400.0,0.749,39.36000061035156,27.285791982249027,38.15999984741211,46.375,1.125,8.0,,,0.61007,0.22952999,False,False,,0.5,60782.0,50370.0,0.7361804317786846,15.31,27.57,27.99,29.47,-0.03048782378890147,0.30612805523116415,55.95744257763214,0.12033766918204303,0.19213608717727038,False,0.7430774639549802,,0.5,Europe,True,True,,65.09876012375086,82.68231803242941,37.78429462746715,55.89861321098588,96.00679694137638,66.98584512905911,2.7027027027027026,50.0,,50.0,55.44386685220985,standard,265,2215699,False,3,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,-2.7,-0.011823007836937904,46.4
KLAC,KLA Corporation,Technology,Semiconductor Equipment & Materials,United States,USD,252006607134.90308,19.01599625,17.236081,2.0252,37.284501725,19.24205,19.333,24.042000000000005,0.804989965,0.14947,0.24890998000000003,0.27396000000000004,0.16111999999999999,-0.019000000000000003,-0.094,0.103,55.328,1.3469999999999998,1.963,2073749504.0,4957938176.0,6145359872.0,253194043392.0,0.48,0.2152,9.2,0.95,2.3,1779062400.0,1.504,2156.68994140625,794.6484067425279,1929.199951171875,1855.138,1.93333,29.0,3.26,0.2889,0.00097000005,0.93779,False,False,,0.407,988739.0,938910.0,1.8214171915978332,6.35,43.67,59.62,,-0.10548108277726853,0.4699370039334496,57.63182962379768,0.08295888100431226,0.40393066288636237,True,0.5552874132384281,,0.878,US,True,True,46.421337538655976,90.99564971200076,83.13525749858518,51.25664031070189,39.84077127735691,25.48853016142736,66.98584512905911,57.45745745745746,50.0,13.2319391634981,40.699999999999996,63.33765699768037,standard,95,1811345126,False,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,7.3,0.014957880601286888,77.4
LUN.TO,Lundin Mining Corporation,Basic Materials,Copper,Canada,CAD,31837203962.703705,-6.3874035,2.957219000000002,0.93,0.9836445,7.4171095,7.726,3.8480000000000008,0.11996499199999999,0.0395800045,0.24756000000000003,0.28121499299999997,0.13599,0.17200000000000001,0.865,1.264,-33.34949999999999,-0.007000000000000006,1.208,932795456.0,565400000.0,511200000.0,33164519424.0,0.3,0.0571,0.11,3.02,0.028,1780617600.0,2.058,45.66843141945938,13.311646966398083,37.220001220703125,40.77136,2.28,25.0,3.04,,0.20886,0.51647,False,False,,0.5,2727525.0,1978100.0,1.6607088953497608,2.49,7.34,39.25,,-0.18499497215392358,0.5267590137546896,46.05757574394849,-0.015037189094575742,0.24869673617150534,False,0.17385423548501963,,0.838,Canada,True,True,75.39891847154418,84.30482518076215,64.07753254103,83.36117898715312,23.187880728582495,59.98300764655905,66.98584512905911,79.77977977977979,50.0,,50.0,63.19765094704293,commodity,98,52842089,False,6,NEUTRAL,0,VARNING,False,5,0.7142857142857143,HÖG,VÄNTA,5.5,-0.031872525811195374,14.0
LIN,Linde plc,Basic Materials,Specialty Chemicals,United Kingdom,USD,234826195927.05597,7.495863500000004,9.696831,2.3645,3.1949258,6.776113,7.469,5.07,0.06511999700000001,0.0248799995,0.09489001000000001,0.131585023,0.03431999999999996,-0.0059999999999999915,-0.283,0.11,8.529999999999994,-1.0025,0.624,3878062336.0,3959000064.0,26317000704.0,258838298624.0,1.26,0.4045,6.4,1.3,1.6,1780531200.0,0.732,519.6368100855901,385.26352644301903,507.8999938964844,545.04,1.62963,25.0,3.56,0.0153,0.0025099998,0.89345,False,False,,0.553,2277444.0,2339890.0,1.2925785712685647,1.52,5.46,24.95,,-0.02258657578005796,0.16971651160850146,53.01522275296825,0.013443870587745543,0.09755998574979441,False,0.6121834490061175,,0.839,US,True,True,64.460438091723,73.11148806883851,76.57045840407471,47.54062372864349,59.040771262220474,25.99830076465591,66.98584512905911,66.86686686686687,50.0,85.74144486692015,55.300000000000004,63.06910776170046,standard,100,1188430117,False,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,1.1,-0.044913601130247116,6.9
GLW,Corning Incorporated,Technology,Electronic Components,United States,USD,152832066539.37494,49.73944825,20.952824999999997,1.39,7.6705917249999995,9.364136,9.898,22.108999999999998,0.022630005000000022,-0.009600000000000004,0.0031899999999999984,0.018419999999999992,-0.08951000000000003,0.066,1.177,1.363,30.290999999999997,-0.06899999999999995,0.749,-204437504.0,1755000064.0,9923999744.0,161538064384.0,0.63,0.5385,1.12,2.58,0.28,1780012800.0,1.155,211.46588845889576,48.935079525701966,177.5800018310547,198.0,1.8125,15.0,1.53,0.0279,0.08197,0.73807,False,False,,0.49,13118168.0,12596620.0,1.0738873499791939,-2.05,44.26,113.27,,-0.16024280263257562,0.5547497711234374,43.2132530086462,0.03072249945297112,0.5427970874668313,False,0.1854053494749774,,0.857,US,True,True,38.79600270661723,48.11968201873825,78.9756649688738,81.64260337668699,36.46373826684482,32.03058623619371,66.98584512905911,45.845845845845844,50.0,66.63498098859316,49.0,55.05717762483958,standard,275,2236907803,False,3,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,3.8,0.02552826888859272,83.3
HMS.ST,HMS Networks AB (publ),Technology,Communication Equipment,Sweden,SEK,27230253680.0,25.177484749999998,25.202112,0.7156,1.9881183249999999,7.4433193,8.026,8.780999999999997,-0.010129994999999989,0.013899995999999998,0.06266999999999999,0.13514999,0.20173995999999994,-0.04300000000000001,0.19799999999999998,0.409,27.544999999999995,-0.3135000000000001,0.823,-105210944.0,59000000.0,2188000000.0,29361254400.0,0.88,0.0,4.8,1.02,4.8,1776988800.0,1.094,593.5,371.7366102015162,542.5,586.8,1.4,5.0,,,0.122530006,0.80079,False,False,,0.5,61226.0,60111.0,0.5829003154472561,-2.95,34.67,14.31,,-0.08593091828138166,0.3492407407074535,44.082840236686394,0.06192833778467155,0.19633498917459624,False,0.21116603906094447,,0.838,Nordic,True,True,43.59571862365158,68.59601227176236,75.28296547821166,61.84005205281795,41.14546597446537,63.55140186915887,66.98584512905911,43.84384384384384,50.0,,50.0,63.05525327900133,standard,101,3447132,False,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,7.8,0.0034887492656707764,69.8
6383.T,"Daifuku Co., Ltd.",Industrials,Specialty Industrial Machinery,Japan,JPY,2530579263402.0,7.9410225000000025,23.931075,5.2266,2.8115976,3.7591534,3.476,6.552999999999999,,,0.06534,0.088660004,-0.047080010000000005,0.015,0.084,0.156,-25.49299999999999,1.02225,2.361,,251888992256.0,61326000128.0,2340029202432.0,1.19,0.3852,82.0,1.35,46.0,1782691200.0,1.04,7857.0,3499.7977646249483,6882.0,7380.0,1.66667,15.0,,,0.06687,0.6181,False,False,,0.5,1975488.0,1861660.0,0.5878015175331354,-6.66,15.49,41.77,,-0.1240931653302787,0.3728533664565801,45.06109979633401,0.037677243475691125,0.253869477435537,False,0.24928038793483662,,1.0,Japan,True,True,,64.5727221279004,74.1652518392756,67.00743713843015,49.94245203913948,13.084112149532709,66.98584512905911,,50.0,,50.0,54.87826925317002,standard,289,79928281,False,3,SVAG,-8,UPPTREND,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,0.2,-0.026790089905261993,20.0
2914.T,Japan Tobacco Inc.,Consumer Defensive,Tobacco,Japan,JPY,10603518465045.0,1.9819385,-0.10831550000000245,1.2039,0.3999333500000002,2.953819,3.27,1.3789999999999978,-0.005687499999999998,0.018350001,0.11316001,0.274519964,0.26946,0.082,0.218,0.251,-13.77675,0.45075,0.833,96840810496.0,882317000704.0,1987193995264.0,11737882427392.0,4.05,0.8325,242.0,5.41,121.0,1782691200.0,0.136,6474.0,4045.5689371451,5973.0,6524.5454,2.09091,11.0,,,0.34127998,0.20431,False,False,,0.5,4169511.0,4211790.0,0.9011560936359809,0.61,2.88,4.51,,-0.07738646895273404,0.21560922761975007,29.444444444444443,-0.007675438596491224,0.08484649776269859,False,0.09302830380870705,,0.66,Japan,True,True,65.84942484383825,75.02493152904417,58.757781550650826,65.39748997512818,82.86913196237371,6.457094307561598,66.98584512905911,57.75775775775776,50.0,,50.0,62.777985915367594,standard,104,156943981,False,6,NEUTRAL,0,VARNING,False,5,0.7142857142857143,HÖG,VÄNTA,-0.4,-0.026361363008618355,20.8
2395.TW,"Advantech Co., Ltd.",Technology,Computer Hardware,Taiwan,TWD,430653984000.0,13.72099825,9.222721000000002,2.5545,4.426353725,5.826232,5.58,11.704999999999998,0.10674000000000002,0.053919999999999996,0.020190004999999997,0.03319,0.036445000000000005,0.04099999999999998,0.008000000000000007,0.22,-1.7605000000000004,-0.06850000000000023,1.108,-1732356608.0,20509259776.0,2189991936.0,412446294016.0,1.69,0.6913,8.39,2.44,8.392371,1752710400.0,0.738,539.0,271.0,496.0,489.73334,,15.0,,,0.48346,0.25365,False,False,,0.5,4192777.0,5102967.0,1.0392630195000594,11.71,44.82,72.82,,-0.07977736549165115,0.3641784623066555,63.70106761565836,0.20734141473151269,0.47772977804260397,False,0.5973811776041907,,0.52,Asia,True,True,41.03913969835757,69.44639392476682,86.61573288058857,55.77312156341701,46.50303663770065,21.41036533559898,66.98584512905911,43.54354354354354,50.0,,50.0,62.769231982823094,standard,105,80135241,False,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,11.9,-0.005971065256744623,57.1
