ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,predicted_return,ml_rank,_fundamentals_neutralized,data_quality,data_anomaly,data_fetched_date,data_stale_days
HNR1.DE,Hannover Rück SE,Financial Services,Insurance - Reinsurance,Germany,EUR,27399668476.766754,-4.642974499999999,-1.5130809999999997,2.1594,-0.22528873999999988,1.1275399,1.022,-2.801125000000001,0.06814751899999999,0.026834999499999998,-0.116485,-0.26440997899999996,-0.15085500500000001,-0.28900000000000003,0.345,0.479,-30.961,-1.4170000000000003,0.156,3127301184.0,7716299776.0,4143300096.0,24844181504.0,5.5,0.294,12.5,2.66,12.5,1778112000.0,0.133,271.89032407656606,221.8152814172551,227.1999969482422,285.86667,2.33333,15.0,,,0.50200003,0.28426,False,False,,0.5,183623.0,191082.0,0.0,-8.24,-5.3,-7.14,-16.03,-0.16436895016440078,0.20038813283137016,30.319156059582298,-0.0809723722764033,-0.06038580097985646,False,0.1939732071216336,,0.666,Europe,True,,39.26760907241037,38.44485475092493,49.85834248122051,62.5511503185792,71.14093959731544,67.34028683181225,99.01800327332242,50.0,,50.0,48.44468175349939,standard,462,50148815,False,6,NEUTRAL,0,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-2.9,-0.0008987835026346147,54.6,True,1.0,SUSPICIOUS_FWD_PE;,2026-06-09,0
7013.T,IHI Corporation,Industrials,Specialty Industrial Machinery,Japan,JPY,2728856802672.0,-12.159184999999995,-22.5028082,2.24,1.1688914500000003,1.6604927,1.88,-3.4055000000000017,0.1622999825000001,0.0034650024999998974,0.022169994999999998,0.03458000400000001,-0.035049995000000014,0.015,1.04,1.113,32.89300000000001,-0.50675,0.714,-5905281024.0,159183994880.0,489893003264.0,3088853762048.0,0.89,0.1317,23.0,1.58,11.5,1790640000.0,0.877,4684.577361328125,2055.117531788966,2574.0,4001.818,2.18182,11.0,,,0.05163,0.63513,False,False,,0.5,19094351.0,19596110.0,0.5384908891069825,-15.47,-38.76,-5.79,,-0.4505374121369521,0.5024678551829718,45.70920409070698,-0.14403001835274742,-0.15284987590377497,False,0.24282166787317966,,0.669,Japan,True,,61.0865323905384,30.713909207096492,67.76394320205348,39.0166319971908,13.95973154362416,67.34028683181225,45.49918166939443,50.0,,50.0,48.403877606194555,standard,464,314646736,False,4,NEUTRAL,0,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,-4.6,0.009178673848509789,66.4,True,0.875,SUSPICIOUS_FWD_PE;,2026-06-09,0
DDOG,"Datadog, Inc.",Technology,Software - Application,United States,USD,77449627771.70004,546.9624027499999,57.411895,1.5237,12.890168100000002,22.69421,21.748,2283.17975,-0.14347499149999998,-0.0730900001,-0.0737950025,-0.12915249499999998,0.31645251500000005,0.188,0.8280000000000001,1.134,-15.747499999999995,1.6246249999999998,3.285,-167609536.0,4758617088.0,1285052032.0,79860277248.0,,0.0,,,,,1.553,278.7049865722656,98.01000213623047,234.11000061035156,225.33856,1.4375,47.0,2.42,0.0544,0.00656,0.91855,False,False,,0.377,5585126.0,6695490.0,0.38,11.79,77.41,,,-18.49,0.7539,54.5,32.76,,False,0.6070757400964099,,1.0,US,True,31.992965406471416,28.164112390544386,51.42247510668563,87.68177030298062,33.87574425157154,50.738255033557046,12.190352020860495,45.171849427168574,50.0,35.64954682779456,37.7,48.40346783998904,standard,465,1567481168,False,6,NEUTRAL,0,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,9.4,0.0950135663151741,91.4,True,0.875,,2026-06-09,0
GALP.LS,"Galp Energia, SGPS, S.A.",Energy,Oil & Gas Integrated,Portugal,EUR,156831303119.31424,0.6041660000000046,-1.35283,0.95,1.1861751100000002,0.7866626,0.885,-1.8396250000000003,0.033484998999999994,0.0395249995,-0.06096749199999999,-0.02228000499999999,-0.069265035,-0.0005000000000000004,,,37.977000000000004,0.31375,0.972,1024676160.0,1832999936.0,4361999872.0,17458704384.0,3.43,0.6301,0.66,4.21,0.33,1779148800.0,-0.061,235.89706072468516,149.12435601944526,209.66051745661935,22.22222,2.27778,18.0,,,0.49872002,0.36556,False,False,,0.5,2519504.0,2136247.0,0.94,-0.59,-1.98,,,-12.9,0.3124,39.8,-1.66,,True,0.5662966183460189,,0.833,Europe,True,,50.166654092874225,24.822190611664297,53.935754692793196,68.4920380900832,35.83892617449664,67.34028683181225,94.59901800327333,50.0,,50.0,48.31509473144052,standard,467,517369349,False,4,NEUTRAL,0,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,7.8,-0.000566199654713273,55.7,True,0.875,EXTREME_EARNINGS_GROWTH;SUSPICIOUS_FWD_PE;,2026-06-09,0
EQIX,"Equinix, Inc.",Real Estate,REIT - Specialty,United States,USD,106607876059.96289,40.31475999999999,29.337470999999997,3.5453,3.1394035599999994,11.191254,13.5,7.459749999999998,-0.005714998499999999,-0.0012900004999999957,-0.1118699925,-0.13529250499999998,0.033452515,0.064,-0.035500000000000004,0.21,72.82600000000002,0.474625,0.554,1620789056.0,1362000000.0,23335999488.0,128603881472.0,1.82,1.3299,19.7,1.86,5.16,1779235200.0,0.97,1123.1251053977066,694.7195289589154,1080.949951171875,1197.1072,1.58065,28.0,3.38,0.022,0.0027200002,1.0008999,False,False,,0.274,571703.0,598660.0,0.35,-1.79,9.59,,,-4.35,0.2446,56.9,0.11,,False,0.7376584947109626,,0.523,US,True,62.416616685811874,36.24867803038127,47.15504978662874,50.18897852787794,56.546759001778796,43.22147651006711,29.335071707953063,66.93944353518822,50.0,71.45015105740181,27.400000000000002,48.299639951435935,standard,468,647121498,False,4,NEUTRAL,0,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,5.6,-0.015492742881178856,23.4,True,0.875,,2026-06-09,0
BBD,Banco Bradesco S.A.,Financial Services,Banks - Regional,Brazil,USD,17732370036.289135,-12.059291500000004,-9.286272999999998,1.7717,-3.6711783749999998,0.38744697,5.801,,-0.041082493499999984,-0.016709999500000003,-0.0016275074999999618,-0.018497459999999993,-0.48260748499999995,0.044,-0.21000000000000002,-0.076,,,,,353307787264.0,849051254784.0,531788005376.0,4.93,0.5907,0.17,4.85,0.004,1780444800.0,0.256,4.2906263080831195,2.671005371287558,3.359999895095825,4.4,2.0,5.0,1.99,0.0119,5e-05,0.5529,False,False,,0.454,36144587.0,26659190.0,0.7264018448566311,-12.85,-6.97,-4.17,,-0.2168975683652723,0.3370959892890507,42.886073665670985,-0.09574447880245796,-0.042270770632005905,False,0.0920835059896252,,0.552,US,True,,29.825334754770626,45.31052559372089,35.101385112822925,69.82381415117473,79.06040268456375,67.34028683181225,,50.0,88.67069486404834,45.4,48.28979759016995,standard,469,89574876,False,0,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-13.2,0.020736660808324814,73.8,True,0.75,SUSPICIOUS_FWD_PE;,2026-06-09,0
PRAA,"PRA Group, Inc.",Financial Services,Credit Services,United States,USD,610635625.6097565,,-9.593836,5.82,-4.062395974999999,0.48978156,3.497,-1.2622500000000003,-0.40229248349999996,0.022620002,-0.4802675075,-0.04106745999999997,0.5173925149999999,0.10600000000000001,6.976,6.71,291.8395,20.572125,21.806,-1541636192.0,131306000.0,3814404096.0,4359999488.0,,0.0,,,0.333333,1178496000.0,1.148,22.549999237060547,10.25,16.010000228881836,26.0,,1.0,1.85,0.030199999,0.021879999,1.01379,False,False,,0.437,475411.0,523620.0,0.8890144630939109,-24.8,-11.79,-6.32,,-0.2900221387781837,0.568916305062502,58.72690521454348,-0.11645566050176404,-0.01344267627415352,True,0.6487551659023506,,0.669,US,True,,42.98529480004826,38.493837144652,79.53520013422747,38.259103600940676,98.9261744966443,12.190352020860495,2.2913256955810146,50.0,59.818731117824775,43.7,48.26998150597156,standard,470,8383156,False,4,NEUTRAL,0,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-5.1,-0.03422741964459419,9.0,True,0.75,SUSPICIOUS_FWD_PE;,2026-06-09,0
6976.T,"Taiyo Yuden Co., Ltd.",Technology,Electronic Components,Japan,JPY,1982051597900.0,113.86042375,55.5740535,2.1669,1.1249616750000002,5.577886,5.778,11.6425,-0.06260499749999988,-0.0285599975000001,-0.03737,-0.05268000599999999,-0.035419995000000024,-0.10500000000000001,,,36.5445,1.3605,1.984,-37344031168.0,100071997440.0,171211997184.0,2053191630848.0,0.57,0.8368,90.0,2.24,45.0,1790640000.0,1.651,17350.0,2202.2562020432433,15850.0,5739.375,2.5625,16.0,,,0.01672,0.62037,False,False,,0.5,6024568.0,18964910.0,1.132325613919126,139.06,259.54,396.43,,-0.08645533141210371,0.6354306306149845,88.96992616603637,1.1171471133496969,2.5036497771637736,True,0.8231656699790754,,0.662,Japan,True,35.304561303636234,29.53883849891671,95.15197136757382,30.17857435097347,40.59426761348736,15.704697986577182,67.34028683181225,32.733224222585925,50.0,,50.0,48.25358797432525,standard,471,1875101892,False,2,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-6.1,0.8008270263671875,99.1,True,0.875,EXTREME_EARNINGS_GROWTH;,2026-06-09,0
DEMANT.CO,Demant A/S,Healthcare,Medical Devices,Denmark,DKK,53188628546.18852,-0.7356082500000038,-0.10406399999999971,0.8206,1.7272931999999996,2.3154685,3.175,-0.09299999999999908,0.10058,0.004390000000000005,-0.036390001000000005,-0.021172479999999924,0.31077000000000005,-0.048,-0.746,-0.64,168.38125,-0.80225,0.811,2356125120.0,1330000000.0,20988000256.0,72923627520.0,,0.0,,,0.6,956707200.0,0.741,293.0,175.0,252.1999969482422,240.3158,1.89474,19.0,,,0.589,0.17599002,False,False,,0.5,461654.0,467258.0,0.6458452655639919,20.67,29.0,16.01,,-0.13924915717323483,0.3593538634023621,63.33332014673296,0.1715084529479678,0.1527772580428466,True,0.8037095575753035,,0.5,Nordic,True,,59.37353623841826,80.49464104767337,14.58794843600615,32.71928923303085,58.25503355704698,12.190352020860495,85.76104746317512,50.0,,50.0,48.08643022876466,standard,474,18210098,False,4,NEUTRAL,0,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,2.4,0.04737672209739685,83.2,True,0.875,SUSPICIOUS_FWD_PE;,2026-06-09,0
TRENT.NS,Trent Limited,Consumer Cyclical,Apparel Retail,India,INR,1479289944035.5208,49.078958000000014,32.933290500000005,,9.022944800000001,7.3691072,7.457,19.74175,0.09804750499999998,0.05075999199999998,-0.005082497499999998,-0.004299997999999992,0.01920002000000004,0.12000000000000001,0.14300000000000002,0.258,-3.615999999999996,-0.46950000000000014,0.498,-8776450048.0,9288899584.0,25612500992.0,1496846434304.0,0.22,0.1034,6.0,0.09,6.0,1780963200.0,0.349,6261.0,2183.666748046875,2774.199951171875,3137.8848,1.92,25.0,,,0.65132004,0.45661998,False,False,,0.5,1118706.0,835908.0,1.3118958650222363,-3.09,10.77,-34.36,,-0.5569078499965061,0.46397101923527534,60.32000403125157,0.023530892551828497,-0.23250949673860544,False,0.4553894801202432,,0.602,India,True,36.61119638917974,62.37155796174035,39.17378505943827,61.6178062425465,43.6211990485948,17.449664429530202,67.34028683181225,40.58919803600654,50.0,,50.0,48.055316315348314,standard,476,24323222,False,4,NEUTRAL,0,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,8.9,-0.05872775986790657,1.7,True,0.875,,2026-06-09,0
6506.T,YASKAWA Electric Corporation,Industrials,Electrical Equipment & Parts,Japan,JPY,1779782934658.0,21.396267,6.5378185000000055,2.1249,0.66581075,3.2829933,3.419,11.486500000000001,-0.03694000749999991,-0.003805001500000099,-0.010789999999999994,0.0,0.086780025,-0.043,-0.22899999999999998,-0.157,-13.694999999999995,0.7262500000000001,1.178,-51508531200.0,61222998016.0,124851003392.0,1853483384832.0,1.05,0.5011,72.0,1.28,36.0,1787875200.0,1.268,7700.0,2757.8599477351195,6862.0,6576.4707,1.9375,17.0,,,0.02932,0.61741,False,False,,0.5,4534500.0,5224900.0,0.5898958327601292,14.88,38.51,78.34,,-0.10883116883116883,0.5614834118416171,52.31243576567317,0.19666705032558696,0.4968333349195866,False,0.4601555345329601,,0.389,Japan,True,31.66741214382288,46.232543085447006,89.12973887593176,18.291285068287323,37.242697988187516,16.778523489932887,67.34028683181225,27.00490998363339,50.0,,50.0,47.99050715855966,standard,479,223652376,False,1,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-6.5,-0.04924509674310684,3.2,True,0.875,,2026-06-09,0
KPN.AS,Koninklijke KPN N.V.,Communication Services,Telecom Services,Netherlands,EUR,16391051360.453264,1.7925754999999999,1.779516,2.29,1.3681253100000004,2.8134315,3.988,-0.5081250000000019,0.050457508999999984,0.017680000500000008,0.047727500000000006,0.06834499999999999,0.15558498499999998,-0.039,0.17550000000000002,0.17,120.60750000000003,-0.18299999999999994,0.239,-357448880.0,449000000.0,7104999936.0,23235579904.0,5.02,0.8333,0.22,4.45,0.109,1776384000.0,0.255,4.796524048236586,3.665803244635766,4.343999862670898,4.499,2.61905,20.0,,,0.00133,0.71579003,False,False,,0.5,11559922.0,9406330.0,0.79,-5.17,-5.88,,,-8.58,0.1823,15.2,-5.18,,False,0.060842218160863173,,0.062,Europe,True,,68.75198254278607,23.826458036984356,36.812568102672536,62.21566601678725,80.0,67.34028683181225,34.53355155482815,50.0,,50.0,47.96259485065762,standard,480,47200064,False,2,SVAG,-8,VARNING,False,3,0.42857142857142855,LÅG,EJ AKTUELL,-2.6,-0.004729332402348518,48.0,True,0.875,SUSPICIOUS_FWD_PE;,2026-06-09,0
FRES.L,Fresnillo plc,Basic Materials,Other Precious Metals & Mining,Mexico,GBp,27688283423414.594,0.16953350000000178,-0.9926050000000006,1.56,3.738787850000001,4.8240576,4.503,-2.900999999999999,0.214993767,0.14718499975,0.18339749499999997,0.32635749650000007,0.18137499999999995,0.219,14.484,14.901,-48.2175,2.48325,3.846,1097076992.0,2756475904.0,850972992.0,20539932672.0,3.19,0.25100002,0.95,2.14,0.797486,1776902400.0,0.732,54391.81200144534,17299.341725003113,37574.330726623535,3851.713,2.76923,13.0,,,0.74994004,0.14541,False,False,,0.5,1230274.0,1324365.0,0.48,-22.44,-18.23,,,-35.51,0.6057,32.5,-15.12,,False,0.08961959978110665,,0.5,UK,True,,89.26643402156886,3.911806543385491,78.66242489283923,54.03163633667533,4.697986577181208,67.34028683181225,93.45335515548283,50.0,,50.0,47.838410982165136,commodity,481,49762128513,False,7,STARK,8,VARNING,False,3,0.42857142857142855,LÅG,EJ AKTUELL,16.3,0.09665193408727646,91.8,True,0.875,SUSPICIOUS_FWD_PE;,2026-06-09,0
ICICIBANK.NS,ICICI Bank Limited,Financial Services,Banks - Regional,India,INR,9050327297763.266,-10.901055999999997,-4.906069,0.53,-1.81865555,4.162009,4.027,,0.0,-0.020160008000000007,-0.011199999999999988,-0.04403998799999998,-0.40460998,0.6080000000000001,-0.051000000000000004,0.093,,,,,2649807126528.0,2202642677760.0,8756032700416.0,0.87,0.1471,11.0,0.99,11.0,1754956800.0,0.249,1488.5144734435703,1187.5999755859375,1262.0999755859375,1671.925,1.225,40.0,,,0.03009,0.59774,False,False,,0.5,18974466.0,16599064.0,0.6075232808192008,-1.32,-7.57,-8.08,,-0.1521076898458631,0.18101504032084087,53.25443786982248,-0.010420363049756132,-0.06574054460257184,True,0.6314651596056914,,0.667,India,True,,31.4372765345191,46.084583113704134,57.01358121449044,93.0469253753031,8.724832214765101,67.34028683181225,,50.0,,50.0,47.79181312598444,standard,482,219736512,False,1,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-12.2,-0.01041063666343689,34.6,True,0.75,SUSPICIOUS_FWD_PE;,2026-06-09,0
BE,Bloom Energy Corporation,Industrials,Electrical Equipment & Parts,United States,USD,74982243876.82178,,37.849248,1.5487,74.928333875,30.617157,30.816,305.74475,-0.17803000349999998,-0.031855000999999994,-0.10503500249999999,-0.03946247499999998,-0.18170748499999997,1.241,,,237.68600000000004,3.5473749999999997,3.979,-838814816.0,2491432960.0,2952817920.0,75470168064.0,,0.0,,,,,3.746,322.8299865722656,20.809999465942383,263.6099853515625,263.13333,2.25926,24.0,2.78,0.1166,0.05835,0.87846,False,False,,0.571,10471122.0,10527450.0,1.1372200796080563,-7.66,94.99,157.18,,-0.18344021213607642,1.072659023673117,46.52315301263454,0.11248964783524418,0.8283045962267017,False,0.1540733292303079,,0.853,US,True,26.293623120635147,20.030897550236045,88.82755317433383,86.5066398273263,26.297568663820776,51.67785234899329,12.190352020860495,36.49754500818331,50.0,17.371601208459214,57.099999999999994,47.485155799359774,standard,486,2775140940,False,2,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,1.4,0.0681452751159668,87.3,True,0.75,EXTREME_EARNINGS_GROWTH;,2026-06-09,0
BEN,"Franklin Resources, Inc.",Financial Services,Asset Management,United States,USD,16280232245.81483,3.661616499999994,-4.683993999999999,0.3872,-3.328859875,1.8029649,2.174,-0.6512499999999997,-0.10770249349999998,-0.001129999999999999,-0.1739675075,-0.19696744,-0.10904750499999995,0.025999999999999995,0.737,0.771,-41.65849999999999,4.526125,1.349,-1346473568.0,2571500032.0,3430400000.0,19630632960.0,4.21,0.9924,1.32,4.8,0.33,1782691200.0,1.593,32.470001220703125,20.524305797111086,31.329999923706055,30.86364,2.81818,11.0,3.73,0.051,0.48501,0.51410997,False,False,,0.808,5024641.0,3779780.0,0.8666192689449621,0.55,21.14,40.04,,-0.035109370315335786,0.276147254577427,46.3126816272678,0.09884134838771996,0.2544747734786903,False,0.47438506562505905,,0.838,US,True,,23.009299666704685,87.58366969694781,71.21623397619459,57.118948757318854,80.13422818791946,67.34028683181225,15.548281505728315,50.0,39.577039274924466,90.80000000000001,47.45929065861546,holding,487,118420507,False,5,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,0.5,-0.016137730330228806,21.9,True,0.875,SUSPICIOUS_FWD_PE;,2026-06-09,0
SPOT,Spotify Technology S.A.,Communication Services,Internet Content & Information,Sweden,USD,102182891823.96051,8.256213499999994,8.9888,1.6681,4.884127875000001,5.8293624,5.498,25.370749999999997,0.17116748650000002,0.052824996000000006,0.029755002500000027,-0.025062484999999995,-0.15942746499999996,0.021000000000000005,2.1235000000000004,2.204,-69.329,0.8191250000000003,1.508,-396586048.0,6293000192.0,476000000.0,96365887488.0,,0.0,,,,,1.553,785.0,405.0,496.95001220703125,604.64185,1.58537,39.0,2.76,0.040700004,0.22989,0.67375,False,False,,0.468,2136230.0,2911000.0,0.763682374930151,16.86,-12.07,-10.81,,-0.3669426596088774,0.4537104286129242,65.33605508728508,0.038330168522668906,-0.12132004629399817,True,0.659337349206577,,0.663,US,True,36.83900743105183,60.35773128069165,33.30420990052301,71.09168783456364,38.35520281800918,44.83221476510067,12.190352020860495,43.04418985270049,50.0,45.61933534743202,46.800000000000004,47.38179071561467,standard,489,1446621486,False,4,NEUTRAL,0,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-3.6,-0.0033005340956151485,50.5,True,0.875,,2026-06-09,0
EXR,Extra Space Storage Inc.,Real Estate,REIT - Industrial,United States,USD,30698326094.38623,-1.6825510000000055,3.4157980000000006,6.2739,-2.01482664,9.219418,13.046,-2.713250000000001,-0.0380049985,-0.0024900004999999954,0.010269997500000013,0.06109749500000003,0.2657025150000001,-0.018999999999999996,-0.3415,-0.11,7.957000000000004,-0.014374999999999971,0.1,236659136.0,141698000.0,13941396480.0,45378048000.0,4.46,1.4562,6.48,3.65,1.62,1781481600.0,1.206,153.41164016607303,122.77245782379083,145.30999755859375,153.6,2.33333,20.0,3.9,0.0301,0.009430001,1.02132,False,False,,0.456,1162484.0,1036120.0,0.57,2.81,6.25,,,-1.56,0.2443,68.7,5.28,,True,0.7589049990511885,,0.454,US,True,,56.32823286424106,47.652916073968704,20.641277542616944,59.2915246543022,68.85906040268456,29.335071707953063,54.337152209492636,50.0,60.12084592145015,45.6,47.34752030175256,standard,491,150558595,False,3,SVAG,-8,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,-1.7,-0.007842998020350933,39.8,True,0.875,,2026-06-09,0
KOG.OL,Kongsberg Gruppen ASA,Industrials,Aerospace & Defense,Norway,NOK,274438084440.0,29.76335125,7.984243000000001,2.3569,6.9560113,8.199525,7.817,23.011999999999997,0.03737997999999998,-0.01683500299999999,0.13444000399999997,0.021730020000000058,0.13182,0.20800000000000002,-0.335,-0.26,-42.21575,-0.31800000000000006,0.657,-2642250048.0,18466000896.0,4384000000.0,261626724352.0,0.71,0.3676,2.2,1.1,5.7,1776124800.0,0.213,421.0506055892801,225.31630734764482,312.0,371.1111,2.44444,9.0,,,0.5394,0.28597,False,False,,0.5,1430264.0,1613349.0,0.6356657639151418,-0.16,-19.81,35.36,,-0.2589964344942781,0.47667647452479983,62.437172540019795,-0.07541696842449885,0.0023881851822296074,True,0.53061186822938,,0.56,Nordic,True,32.99412428459607,59.55032061673853,50.88104401489386,38.56864554814011,49.361699576161406,28.456375838926174,67.34028683181225,37.15220949263502,50.0,,50.0,47.31430031357708,standard,494,53241673,False,2,SVAG,-8,VARNING,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-10.0,-0.04342257231473923,5.0,True,0.875,,2026-06-09,0
CIGI.TO,Colliers International Group Inc.,Real Estate,Real Estate Services,Canada,CAD,6750909340.682739,24.41830299999999,-13.427721250000001,1.21,0.6266373850000002,1.209385,1.853,-4.708000000000002,0.013419994999999976,0.006144999500000003,-0.2339075,-0.33258252250000003,0.0061350000000000016,0.094,,,21.041125,0.4345000000000001,0.911,-394645120.0,260066000.0,2649479936.0,10617674752.0,0.3,0.184,0.41,0.22,0.205,1782777600.0,1.255,239.0204737642606,125.08000183105469,135.6199951171875,205.73817,1.92308,4.0,2.91,,0.11031,0.86622,False,False,,0.5,100441.0,92820.0,0.6232212628430852,0.16,-13.98,-32.51,,-0.43260092752160717,0.32911790375574074,72.29215503368268,-0.04729393551418193,-0.2657175052141647,True,0.8232482627087857,,0.549,Canada,True,,35.28020501867957,22.89107836128942,56.775569654088905,53.11345621282019,90.60402684563759,67.34028683181225,24.386252045826513,50.0,,50.0,47.28361381017459,standard,495,9021893,False,3,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-12.2,-0.027234181761741638,12.0,True,0.875,EXTREME_EARNINGS_GROWTH;SUSPICIOUS_FWD_PE;,2026-06-09,0
