ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_total,company_type,rank,data_quality,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,predicted_return,ml_rank,_fundamentals_neutralized,score_options_flow
PKO.WA,Powszechna Kasa Oszczednosci Bank Polski Spólka Akcyjna,Financial Services,Banks - Regional,Poland,PLN,128750000000.0,-14.8180465,-9.284026,1.45,-2.6479891,4.4160523,4.884,,0.0191,-0.039510001,0.2695100000000001,0.444974995,-0.4076800099999999,0.001,0.021,0.021,,,,,25447000064.0,39096999936.0,142388002816.0,5.96,0.638,6.14,3.87,6.14,1785801600.0,0.656,105.9000015258789,62.19634480273034,103.0,105.23,1.6,14.0,,,0.31393,0.36740002,False,False,,2561127.0,1973760.0,2.612241463351652,7.02,10.04,39.64,,-0.0273843388488548,0.2997179457382513,65.66207347755534,0.0758595920200926,0.2179987100212277,True,0.7817010367386544,,0.903,Europe,,53.381091323667576,75.66404289485097,39.96686607433716,67.93711184002397,40.39855072463768,68.83802816901408,,50.0,,57.873350071737484,standard,112,0.75,203297280,False,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.0018548695370554924,30.5,True,50.0
0005.HK,HSBC Holdings plc,Financial Services,Banks - Diversified,United Kingdom,HKD,2488204823268.6445,-5.356722,-5.481394999999999,0.932,-0.8105178000000001,39.015976,32.954,,-0.0011599979999999,-0.0309299999999999,0.228214996,0.3562099999999999,-0.37659999,0.033,0.026,0.003,,,,,1162820976640.0,773452988416.0,2101579350016.0,4.04,0.6191,5.86,5.04,0.1,1778716800.0,0.574,147.0,87.12121597132834,145.10000610351562,161.91783,1.63636,10.0,,,0.00208,0.51476,False,False,,17963517.0,14186251.0,0.8834150472648833,3.27,10.24,38.36,,-0.0129251285475127,0.2606499952316653,63.71261634245656,0.0619977078597548,0.2276226101883083,True,0.8242831808592298,,1.0,Asia,,51.918017396593406,76.91301747679796,46.13341748843374,76.81313375181071,15.39855072463768,68.83802816901408,,50.0,,57.71321601729269,standard,113,0.75,263478414,False,2,SVAG,-8,UPPTREND,False,3,0.4285714285714285,LÅG,VÄNTA,0.0005051715997979045,27.6,True,50.0
VAIAS.HE,Vaisala Oyj,Technology,Scientific & Technical Instruments,Finland,EUR,1812129177.3573303,4.318146000000002,2.978288499999998,1.673,1.0362707000000002,3.3171356,3.311,0.4305000000000003,0.0274900100000001,0.02224,0.00822001,0.0049,0.09913996,0.01,0.128,0.143,-26.893,0.2419999999999999,1.399,-806587516.0,95400000.0,91700000.0,1980942208.0,1.58,0.5119,0.86,1.73,0.86,1774396800.0,0.815,54.900001525878906,40.07619039069996,54.59999847412109,55.2,,5.0,,,0.3811,0.34004003,False,False,,18357.0,15105.0,0.8451821370965595,12.46,20.33,32.2,,-0.0054645363100107,0.250689299439607,68.81721356326535,0.1195890903531435,0.2139287620004826,True,0.9216897404118152,,0.671,Nordic,29.796237302398268,59.90053008115031,79.50560928856585,40.98516333001925,67.48719643182663,96.73913043478261,68.83802816901408,1.1811023622047243,50.0,,57.68599735745638,standard,114,0.875,890712,False,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,-0.030924638733267784,6.0,True,50.0
TJX,"The TJX Companies, Inc.",Consumer Cyclical,Apparel Retail,United States,USD,171124757199.25,-3.115961000000002,4.560211000000001,3.3323,8.380927999999999,2.778721,2.916,0.6870000000000012,0.40378,0.0684999899999999,-0.0305200049999997,-0.0460899999999999,-0.1849950099999999,0.092,0.293,0.286,68.76599999999999,-0.46,0.489,3251806496.0,5580000256.0,14179999744.0,179553009664.0,1.24,0.3307,1.92,1.33,0.48,1778716800.0,0.637,165.27866452317122,118.3926945352887,154.75,177.63158,1.38095,19.0,2.95,0.0128,0.00168,0.93855006,False,False,,5011241.0,7481390.0,0.5,-2.27,-4.03,,,-7.11,0.1974,58.1,-2.23,,True,0.5845363939781034,,0.985,US,82.45927751397488,53.9715977583209,33.27333044004314,67.372163748451,57.496494805838,35.688405797101446,68.83802816901408,77.55905511811024,50.0,90.89147286821705,57.66015791016148,standard,115,0.875,1157745102,False,5,NEUTRAL,0,VARNING,False,3,0.4285714285714285,LÅG,VÄNTA,0.0069325631484389305,38.3,True,50.0
2347.TW,Synnex Technology International Corporation,Technology,Electronics & Computer Distribution,Taiwan,TWD,143276647096.2851,-3.7531810000000014,-6.198963999999999,0.95,-0.8075091000000001,0.32116666,0.435,0.0,0.0117200019999999,-0.0066300019999999,-0.100045004,-0.123069999,-0.33413999,0.383,0.616,0.617,84.53399999999999,-0.119,0.814,-31451825152.0,37798125568.0,85392302080.0,194047803392.0,4.89,0.7874,4.2,5.85,4.2,1783900800.0,0.156,88.19999694824219,54.59999847412109,85.9000015258789,102.5,,2.0,,,0.25415,0.21454,False,False,,5629214.0,4276722.0,0.8572678709563825,3.12,21.33,46.59,,-0.0260770465073028,0.3001140612340852,47.52475771058217,0.0485072053059298,0.2775609076167156,True,0.8526946110700622,,0.396,Asia,,25.97280579386925,80.8192721303738,66.20958999971374,59.65408160205804,38.94927536231884,68.83802816901408,6.496062992125983,50.0,,57.513222271240046,standard,116,0.875,11388483,False,3,SVAG,-8,UPPTREND,False,3,0.4285714285714285,LÅG,VÄNTA,-0.0241964403539896,10.3,True,50.0
AGI.TO,Alamos Gold Inc.,Basic Materials,Gold,Canada,CAD,23753244222.89473,-17.463494999999998,-9.652567,0.99,-0.93525695,11.461156,11.228,-0.7689999999999984,0.10143,0.052414995,0.41037,0.376654995,0.31467499,0.792,11.447,11.592,-52.2965,0.6469999999999998,1.282,-471153760.0,703900032.0,219700000.0,23269044224.0,0.39,0.0458,0.22,0.74,0.054,1781136000.0,1.289,75.7190192326029,33.03500184050338,56.560001373291016,83.15115,1.38462,10.0,4.09,,0.00279,0.69831,False,False,,993420.0,1082950.0,3.747390185068818,1.13,-23.43,9.71,,-0.253027813269172,0.4914106865621452,43.15271339563629,-0.0436705514111132,0.0588401542092502,True,0.5511177190051647,,0.71,Canada,,88.06944496478002,35.524430934392186,87.93476188518865,41.105914981506636,72.28260869565217,68.83802816901408,32.48031496062992,50.0,,57.47789410589253,commodity,117,0.875,44713707,False,5,NEUTRAL,0,VARNING,False,3,0.4285714285714285,LÅG,VÄNTA,0.050153784453868866,81.5,True,50.0
SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,Healthcare,Drug Manufacturers - Specialty & Generic,India,INR,4316883360868.972,-3.5636360000000007,0.0,1.04,-1.6282135999999994,7.3840795,6.92,-8.533000000000003,-0.0500999999999998,-0.010909996,0.0748099959999999,0.0,0.36464998,0.128,0.256,0.262,-9.486000000000002,1.2559999999999996,2.124,28553906176.0,325365301248.0,46273200128.0,4045316554752.0,0.92,0.3452,16.5,0.93,11.0,1770249600.0,0.097,1916.5999755859373,1538.0094080385925,1799.199951171875,2039.9117,1.64706,34.0,,,0.55611,0.31336,False,False,,4114279.0,3183809.0,3.4942637824591887,1.15,3.86,1.69,,-0.0612543180160332,0.1977080994624005,41.59474267694186,0.0136931686036478,0.0527473292528586,False,0.0525875217488803,,0.574,India,,55.784310927561215,56.02878803667672,57.95840465779367,89.63110735318526,12.5,68.83802816901408,59.84251968503938,50.0,,57.39496426176211,standard,118,0.875,68739708,False,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.4224264323711395,98.5,True,50.0
KIT.OL,Kitron ASA,Technology,Electronic Components,Norway,NOK,24997693102.72697,11.036971000000005,3.5671474999999973,2.11,1.8490316,29.534134,30.062,270.4825,0.0223999999999999,-0.003530004,-0.0281699959999999,-0.0391799999999999,-0.1161599999999999,0.657,1.25,1.632,-20.745,-0.0789999999999999,1.012,-790862512.0,80800000.0,125200000.0,25444399104.0,0.61,0.1096,0.7,1.88,0.7,1777248000.0,0.987,115.8000030517578,53.84967665078595,114.3000030517578,108.501526,,5.0,,,0.02678,0.6112,False,False,,709595.0,467688.0,1.7311012500211151,10.43,7.52,76.99,,-0.0129533675342785,0.4076144547675313,64.56693126246347,0.1216217951915921,0.4448039984799947,True,0.9674836610043211,,0.699,Nordic,19.128298371100556,40.810096738340754,80.10187018450063,82.94295772237031,43.77884636484536,71.37681159420289,68.83802816901408,26.181102362204722,50.0,,57.35212267920361,standard,119,0.875,4971477,False,3,SVAG,-8,UPPTREND,False,3,0.4285714285714285,LÅG,VÄNTA,-0.0476221926510334,2.0,True,50.0
ATCO-B.ST,Atlas Copco AB (publ),Industrials,Specialty Industrial Machinery,Sweden,SEK,245057537024.0,1.1044160000000005,,2.3356,0.926155,4.609868,4.699,1.2554999999999996,0.0453100000000001,0.03586,0.062400004,0.07071001,-0.0272399999999999,-0.051,-0.052,-0.051,-27.38,0.1309999999999999,1.185,20561749056.0,20828000256.0,35472998400.0,780775456768.0,1.91,0.5607,3.0,1.61,2.5,1792368000.0,1.06,169.59241144959958,123.33925671519437,157.0,,,,,,0.00016000001,0.54427,False,False,,1669584.0,1848052.0,4.106782596852567,2.11,-6.17,16.04,,-0.0742510312930001,0.2685336469029484,46.17118278150885,0.0222526377657823,0.0612127587670461,True,0.5167159366862293,,0.5,Nordic,86.64167217647413,64.6664795295089,53.11364339257985,20.84772047442312,57.81577885052999,30.253623188405797,68.83802816901408,84.84251968503938,50.0,,57.3200559633356,standard,120,0.875,27563696,False,4,NEUTRAL,0,UPPTREND,False,3,0.4285714285714285,LÅG,VÄNTA,0.017094191163778305,63.5,True,50.0
ASIANPAINT.NS,Asian Paints Limited,Basic Materials,Specialty Chemicals,India,INR,2561114192139.607,18.015034,18.912575,,5.900894999999999,7.1974683,7.117,4.759999999999996,0.0115999900000001,0.0100400039999999,0.0,-0.02865,0.0,0.112,0.693,0.693,2.8439999999999994,0.641,1.294,10121506816.0,73595101184.0,39289298944.0,2532582621184.0,1.03,0.5553,27.5,0.87,4.5,1763424000.0,0.284,2985.699951171875,2115.0,2671.60009765625,2701.7354,2.70588,34.0,,,0.52924,0.27549,False,False,,1330494.0,1331584.0,4.062418197170358,9.29,10.71,-7.1,,-0.1052014129525447,0.2362066677658854,66.85845279002774,0.0953535163402821,0.0512806533174159,True,0.7849723584720961,,0.717,India,58.52963274628839,51.27701845513961,52.10315442921368,68.80828231656234,84.36744089736666,15.217391304347828,68.83802816901408,55.31496062992126,50.0,,57.19897570752768,standard,121,0.875,42689519,False,6,NEUTRAL,0,UPPTREND,False,3,0.4285714285714285,LÅG,VÄNTA,0.3528294861316681,98.2,True,50.0
ROK,"Rockwell Automation, Inc.",Industrials,Specialty Industrial Machinery,United States,USD,50191228968.51508,13.713561999999996,8.770923,2.3896,5.818187,5.700958,6.12,7.725999999999999,0.06311,0.0231499999999998,-0.0009600049999999,0.0434400199999999,-0.00930499,0.119,0.396,0.389,45.826,-0.508,0.616,-87943776.0,423000000.0,4054000128.0,53876228096.0,1.22,0.55869997,5.52,1.63,1.38,1779062400.0,1.557,462.0646304655872,301.1794698525613,451.05999755859375,462.1684,2.21429,25.0,4.13,0.0337,0.0017299999,0.90963,False,False,,839615.0,734390.0,0.77,12.42,14.94,,,-0.28,0.3314,50.9,11.5,,False,0.6135935996206996,,0.981,US,49.396375548476286,59.4576052614374,61.47518346090113,72.73061596869861,36.55701445422529,58.87681159420289,68.83802816901408,45.86614173228347,50.0,56.007751937984494,57.17408171877994,standard,122,0.875,331253952,False,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,-0.02697967365384102,8.5,True,50.0
4063.T,"Shin-Etsu Chemical Co., Ltd.",Basic Materials,Chemicals,Japan,JPY,14405084702748.0,4.173100999999999,0.0,2.1568,0.4969347999999998,5.5964484,5.113,-0.5775000000000006,-0.025229995,0.0259599979999999,0.105525,0.0928399975,0.003760025,0.013,-0.063,-0.112,-24.575000000000003,4.155,4.188,166479118336.0,1667094937600.0,243294994432.0,13159451590656.0,1.37,0.41979998,106.0,2.04,53.0,1774828800.0,1.068,7904.0,4196.224482642085,7758.0,7306.875,1.4375,16.0,,,0.00942,0.56038,False,False,,9144880.0,7946840.0,1.8040457079305168,14.63,31.97,74.68,,-0.0184716599190283,0.3571495703749785,54.693877551020414,0.1393812616542538,0.4391754252383761,True,0.9569439718283173,,0.618,Japan,,62.52094540443297,87.10782214356863,26.272008357453984,61.62967372492424,6.521739130434782,68.83802816901408,69.09448818897637,50.0,,56.87040400015433,standard,123,0.875,400735301,False,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,-0.018487146124243736,14.7,True,50.0
SL.MI,Sanlorenzo S.p.A.,Consumer Cyclical,Recreational Vehicles,Italy,EUR,1313259496.2914083,-14.5982065,-9.295168,,-2.4525605,1.2598603,1.236,-9.092,0.05195,0.0142699939999999,0.0054000049999999,-0.0312850049999999,-0.1092500099999999,0.048,0.042,0.051,-31.825000000000003,0.0979999999999998,0.954,-332479744.0,170199008.0,147300000.0,1288398080.0,2.83,0.32840002,1.05,2.11,1.05,1779062400.0,0.742,38.696214125568936,27.285791982249027,37.119998931884766,45.375,1.125,8.0,,,0.61035997,0.22344999,False,False,,63837.0,59637.0,0.5860970958592443,15.5,11.09,30.24,24.91,-0.0407330595331461,0.2998585975698278,61.03052988653643,0.1210216496574188,0.1674518056007037,False,0.649137861602557,,0.5,Europe,,50.81850376955574,68.69779743845703,33.68074170053745,62.15782822799725,97.82608695652173,68.83802816901408,4.133858267716536,50.0,,56.860407928292155,standard,124,1.0,2390823,False,4,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.010630578733980656,49.9,True,50.0
CFR.SW,Compagnie Financière Richemont SA,Consumer Cyclical,Luxury Goods,Switzerland,CHF,90223351571.71127,4.6437805,2.112392,2.3595,-0.3315335000000003,4.4292197,4.269,1.3480000000000016,-0.01758,0.0109300029999999,0.05671,0.044894995,0.2362099899999999,0.042,-0.272,-0.271,-2.756,1.7739999999999998,2.027,2116500000.0,17234999296.0,13514999808.0,95716679680.0,1.36,0.5459,2.3,1.81,3.3,1789516800.0,1.071,180.0,125.46450898117244,168.89999389648438,179.96628,1.84615,26.0,,,0.00555,0.51997,False,False,,965674.0,1121123.0,2.2052631441338035,11.97,3.24,4.52,,-0.0616667005750868,0.2898398250310317,69.58173493092349,0.1283695284325832,0.0971875822521395,True,1.0285677980064984,,0.5,Europe,83.84113722425917,62.64928586697579,57.58055249862681,19.78203996304256,64.07775904730855,46.01449275362319,68.83802816901408,81.49606299212599,50.0,,56.83524403230168,standard,125,0.875,212080588,False,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.008370885625481606,42.6,True,50.0
MSAB-B.ST,Micro Systemation AB (publ),Technology,Software - Application,Sweden,SEK,1313623927.4906616,2.2039640000000027,3.5944985000000003,,3.977904000000001,2.9619777,2.814,2.289500000000002,0.15863,0.05026,0.003690004,-0.205189995,0.4806500400000001,0.075,,,-5.143999999999998,0.0359999999999999,1.487,-818656892.0,145600000.0,76300000.0,1319493632.0,1.6,0.6073,1.2,4.0,0.6,1794441600.0,0.358,76.5999984741211,45.94562431938715,75.19999694824219,78.25,,2.0,,,0.18344,0.50783,False,False,,14891.0,15926.0,0.5227175767918089,13.23,14.25,14.59,,-0.0182767826862541,0.451251718814994,79.4639980650386,0.1156178237367995,0.1851662206429882,True,0.7685232714697793,,0.167,Nordic,,65.06678298921399,70.80517679421975,24.05010503924108,56.82947545613829,97.64492753623189,68.83802816901408,,50.0,,56.703778124807684,standard,126,0.875,113775,False,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,-0.029737671837210655,7.3,True,50.0
MRK,"Merck & Co., Inc.",Healthcare,Drug Manufacturers - General,United States,USD,293217557563.7224,0.2192879999999988,-9.896639,5.5206,-2.041371000000001,4.458362,5.119,-8.229999999999999,-0.01928,0.05556,0.0113200050000001,0.22224,0.2687449699999999,0.049,,,39.39500000000001,-0.3,0.696,12986806560.0,5702000128.0,49116999680.0,336685563904.0,2.86,0.9352,3.4,3.01,0.85,1781481600.0,0.195,124.21993517165414,72.756998442647,118.72000122070312,129.74074,1.82759,27.0,3.2,0.0117999995,0.00061,0.81986,False,False,,9536974.0,9993990.0,0.75,2.72,-3.14,,,-6.47,0.2521,57.6,-0.73,,True,0.7891437073881831,,0.928,US,,70.36796252261624,35.539631500039455,58.9312257220622,66.67744805035083,28.804347826086957,68.83802816901408,93.30708661417323,50.0,92.24806201550388,56.695096539215335,standard,127,0.875,1186486505,False,6,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,VÄNTA,0.003972008358687162,33.0,True,50.0
7564.T,"Workman Co.,Ltd.",Consumer Cyclical,Apparel Retail,Japan,JPY,651272761440.0,4.949722,13.834709,,1.5144926,4.0488944,3.539,1.5554999999999986,0.01077,0.062439993,0.0493749999999999,0.0004399975,0.0407199949999999,0.246,0.182,0.183,-28.712000000000003,3.4450000000000003,3.892,-59006499072.0,83742998528.0,1692999936.0,569222758400.0,1.12,0.3523,89.0,1.34,89.0,1806364800.0,0.812,8080.0,5155.998462490074,7980.0,7292.222,2.77778,9.0,,,0.76319003,0.057789996,False,False,,318783.0,254410.0,1.6500349406009784,15.99,9.09,22.09,,-0.0123762376237623,0.3667941286115699,54.29687500000001,0.1576243018948611,0.2515625851392693,True,1.0068634672983066,,0.695,Japan,34.0989962132596,62.9006656132626,71.33988081625454,61.006233400678894,66.95983576716414,22.10144927536232,68.83802816901408,11.41732283464567,50.0,,56.6520041481707,standard,128,0.875,13196247,False,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,-0.03041035495698452,6.4,True,50.0
RR.L,Rolls-Royce Holdings plc,Industrials,Aerospace & Defense,United Kingdom,GBp,137910328338254.94,-4.088820000000002,12.061945,2.3185,36.2214213,5.231701,5.194,11.965,6.07104001,-0.00196,0.1752099999999999,0.0,-0.11015,0.166,0.041,0.039,81.717,-0.243,0.729,1806499968.0,6248999936.0,4361999872.0,110140801024.0,0.71,0.1519,0.1,1.74,0.05,1776902400.0,1.2,17650.742626190186,10963.043657868377,16624.01663323457,1417.25,1.7,20.0,,,0.00051,0.73085,False,False,,37422717.0,30267653.0,2.272063434301393,17.54,3.97,27.27,50.05,-0.0581689968915052,0.3616211515845426,64.67951925618001,0.0997707712116013,0.1306153248094337,True,0.986238695180868,,0.5,UK,66.74700967722545,62.452156246120445,71.61774606748503,42.3879105433667,37.71694535327407,0.9057971014492754,68.83802816901408,76.37795275590551,50.0,,56.54248396264368,standard,129,1.0,503169966921,False,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.03290083259344101,75.7,True,50.0
6963.T,"ROHM Co., Ltd.",Technology,Semiconductors,Japan,JPY,2106979406602.0,,39.286715,8.67,0.0497785999999998,4.379067,4.309,14.9725,,,-0.408065,-0.1110900024999999,-0.0989500049999999,,,,22.913000000000004,2.0,2.629,,434193006592.0,399999991808.0,2073077219328.0,0.92,2.2183,50.0,2.12,25.0,1774828800.0,0.657,5550.0,1501.707378372569,5458.0,3280.0,2.9,10.0,,,0.16138001,0.44935,False,False,,5814720.0,5533510.0,1.1741050905807071,44.97,101.04,173.93,,-0.0165765765765766,0.4685862479301635,84.81375358166189,0.4358231920114948,1.0347643078721336,True,0.981501456978028,,0.713,Japan,,17.179951690821255,94.86726269917138,58.362676056338024,64.50248908903988,16.1231884057971,33.274647887323944,,50.0,,56.51340094813985,standard,130,0.5,196312334,False,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.05108225718140602,82.0,True,50.0
TELIA.ST,Telia Company AB (publ),Communication Services,Telecom Services,Sweden,SEK,194678724149.9452,13.716247,5.111226499999997,2.6278,-1.5494098000000005,2.405936,3.434,-7.118499999999999,-0.0874999999999999,-0.03678,-0.0367399959999999,0.02248,0.04684,-0.003,2.263,2.263,96.704,-0.8280000000000001,0.572,20784624704.0,10220000256.0,89617997824.0,277859729408.0,4.2,1.6949,2.08,6.07,0.52,1784678400.0,0.235,51.380001068115234,31.40352059246304,49.5099983215332,45.12,3.05,19.0,,,0.42033002,0.32487,False,False,,6904428.0,5596596.0,2.283012498754548,5.18,8.04,38.46,,-0.0363955373240054,0.1866825821815605,62.13589176657074,0.0302757303920613,0.2259860515653746,False,0.519737274780565,,0.802,Nordic,,36.667638163785966,74.08600674886877,67.18038441711452,56.18391697511541,33.8768115942029,33.274647887323944,99.01574803149606,50.0,,56.44488212202768,standard,131,0.875,26323309,False,4,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.0005792468436993659,27.8,True,50.0
SAND.ST,Sandvik AB (publ),Industrials,Specialty Industrial Machinery,Sweden,SEK,472276300009.5,3.611413999999998,7.405307499999999,2.651,-0.2921849999999999,3.8690875,4.142,1.6315000000000008,-0.0254199999999999,0.0032599999999999,0.0269200039999999,0.0406399999999999,-0.0529099999999999,0.047,0.04,0.037,-15.125,0.392,1.047,14978225216.0,8226999808.0,41472999424.0,505596313600.0,1.59,0.48650002,6.0,2.32,6.0,1777420800.0,1.343,408.7999877929688,201.6008404932169,376.5,382.7,2.6,20.0,,,0.18391001,0.49286997,False,False,,2263639.0,2092375.0,1.589143166309605,-0.42,-3.8,37.04,,-0.0790117141816713,0.2635874244013791,55.52283066645213,0.013158852134941,0.1983422532558909,True,0.5234004528067828,,0.105,Nordic,86.64557913085291,51.13741707381395,61.54473988397526,26.292427500400798,54.94946102342144,24.637681159420293,68.83802816901408,86.81102362204724,50.0,,56.441703483736404,standard,132,0.875,74839023,False,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,-0.029964648187160492,7.1,True,50.0
SOBI.ST,Swedish Orphan Biovitrum AB (publ),Healthcare,Drug Manufacturers - Specialty & Generic,Sweden,SEK,152932746797.54303,141.183921,8.1587845,0.3325,-1.5737770000000002,5.3029485,5.907,-3.014499999999998,-0.1557500019999999,0.0011299999999998,-0.062759996,0.13281,0.3332000000000001,0.111,0.496,0.506,-9.253999999999998,-0.8620000000000001,0.471,3253999936.0,940000000.0,19061000192.0,171059740672.0,,0.0,,,,,0.262,451.7999877929688,261.20001220703125,442.2000122070313,471.66666,1.69231,12.0,,,0.10054,0.74799,False,False,,417611.0,531376.0,5.537274542675944,9.62,9.29,33.03,,-0.0212482865102169,0.2996344823791895,55.77557988457704,0.0713247655910869,0.2634863631485575,False,0.6812177558534599,,0.773,Nordic,,50.31372304875997,74.55959227430613,67.29844243613375,54.04732019675415,36.95652173913043,14.612676056338028,78.54330708661418,50.0,,56.3271243428125,standard,133,0.875,22322575,False,8,STARK,8,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.0028801255393773317,32.1,True,50.0
AQ.ST,AQ Group AB (publ),Industrials,Electrical Equipment & Parts,Sweden,SEK,21924136810.0,3.4983270000000037,-5.7408035,,-0.6636940000000005,2.3989644,,,-0.0300399899999999,0.0095199999999999,-0.0191799959999999,-0.0637099999999999,0.0588299999999999,-0.131,-0.003,-0.003,,1.08,1.746,-271750016.0,,,,0.75,0.21280001,1.8,1.47,1.8,1776988800.0,0.691,244.8000030517578,164.70940461029144,239.0,212.0,,2.0,,,0.39154,0.47483003,False,False,,105705.0,104298.0,2.90276954491435,10.44,31.92,30.85,,-0.0236928226284847,0.3195032371132817,61.09325058588111,0.1244424719502783,0.2385512030146745,False,0.7530727229906232,,0.342,Nordic,,45.59883192622351,80.58459052247012,18.55527966005126,68.2194133665461,74.27536231884058,68.83802816901408,,50.0,,56.21296010739115,standard,134,0.75,2368086,False,2,SVAG,-8,UPPTREND,False,3,0.4285714285714285,LÅG,VÄNTA,0.00911029800772667,44.8,True,50.0
NDX1.DE,Nordex SE,Industrials,Specialty Industrial Machinery,Germany,EUR,9806505467.038149,4.5549035,-3.265394000000001,1.5,2.511673500000001,1.2725759,1.096,-4.486,0.10749002,0.001689999,-0.0571299999999999,-0.0936350049999999,-0.1384000099999999,0.106,6.333,5.769,-23.363,-0.217,0.786,112198880.0,1829081984.0,472779008.0,8443522560.0,,0.0,,,,,1.151,51.70000076293945,16.360000610351562,41.400001525878906,45.7,2.33333,15.0,,,0.46995,0.38768002,False,False,,639483.0,653687.0,1.2653140766647266,-10.93,-1.05,61.97,131.67,-0.1992262879122427,0.4608485597086706,27.565085747483863,-0.0864314884746735,0.2715476335471258,False,0.1465271118052334,,1.0,Europe,,40.20342084520617,69.0344970852578,85.68459460204548,34.161470733692276,85.5072463768116,14.612676056338028,70.07874015748031,50.0,,56.138890547330355,standard,135,1.0,29227654,False,4,NEUTRAL,0,VARNING,False,2,0.2857142857142857,LÅG,VÄNTA,0.06021421402692795,83.8,True,50.0
NOD.OL,Nordic Semiconductor ASA,Technology,Semiconductors,Norway,NOK,39571107443.59601,141.589121,23.3428415,1.5877,0.9325462999999998,56.12971,56.112,888.8165,-0.1371500029999999,-0.04883,-0.0578799959999999,-0.0806100019999999,0.0705,0.241,7.848,8.254,-31.971,2.056,2.514,-878796266.0,279664992.0,166548992.0,39558467584.0,,0.0,,,0.4,1308268800.0,1.005,211.0,120.3000030517578,200.3999938964844,191.50081,2.4375,16.0,,,0.14994,0.64662004,False,False,,954687.0,704537.0,0.9311363957878696,9.87,41.93,52.86,,-0.0502369957512588,0.4145851252482248,54.126667264131655,0.1278575981743026,0.3033594929423906,False,0.6096037457114459,,0.67,Nordic,21.75903107531406,26.924299989495342,82.81405784987511,82.4687576043441,56.82307160743568,63.22463768115942,14.612676056338028,30.511811023622048,50.0,,56.109743013993565,standard,136,0.875,13130597,False,4,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.00035262882011011243,27.2,True,50.0
VACN.SW,VAT Group AG,Industrials,Specialty Industrial Machinery,Switzerland,CHF,18303798034.9928,58.6178375,21.958151,2.23,18.2285945,17.050325,17.15,45.867,0.10983,0.064759999,0.10092001,0.072574985,0.20248999,0.047,-0.077,-0.077,-27.434,-0.01,0.745,-337861744.0,140983008.0,248282000.0,18411098112.0,1.15,0.8754,7.0,1.66,7.0,1777507200.0,1.559,629.5999755859375,254.3879610883726,610.7999877929688,606.64703,2.11765,17.0,,,0.100889996,0.48563,False,False,,94616.0,79214.0,2.0240069583992795,8.89,16.61,91.12,,-0.0298602104859876,0.4370947850300293,52.407929562262616,0.0993770694222175,0.4325152525371947,False,0.7280883452542352,,0.5,Europe,27.914137164152187,77.72290404546827,82.67071098172623,25.909164068543035,32.8931654257376,76.63043478260869,68.83802816901408,33.661417322834644,50.0,,55.97992577433338,standard,137,0.875,54189979,False,3,SVAG,-8,UPPTREND,False,3,0.4285714285714285,LÅG,VÄNTA,-0.02651534043252468,8.7,True,50.0
